replication,el_app_wt,ur_scan_wt,objective
0,105.6372286,2.158088686,0.8685806591
1,69.59175705,2.103843443,0.6479970317
2,40.55545877,2.196867712,0.4854979527
3,36.36326764,2.230680082,0.4643013642
4,105.0253797,2.139811406,0.8629078924
5,79.71386754,2.131503952,0.7113210792
6,83.14402641,2.187648228,0.7379769444
7,43.15467192,2.115814268,0.4919635213
8,50.02849561,2.189965132,0.5411181235
9,37.40591327,2.159380212,0.4625853803
10,37.09715368,2.120751172,0.4564554101
11,45.71451239,2.149157171,0.5109054341
12,72.5481063,2.263100396,0.6832895657
13,130.071009,2.180564389,1.016517128
14,29.1969084,2.148718275,0.4125375964
15,38.15085788,2.209021012,0.4725352189
16,51.21847239,2.244570454,0.5542685766
17,58.42878655,2.064748395,0.5772068844
18,28.87585148,2.282949377,0.4255411102
19,31.50438342,2.142367483,0.4255669233
20,110.4650123,2.131300126,0.8943409602
21,162.7371616,2.133656758,1.205746554
22,69.53898824,2.268680942,0.6659982092
23,100.2032079,2.17944151,0.838607834
24,78.08036658,2.207665342,0.7100602359
25,26.16582744,2.250610943,0.4058168554
26,163.5043557,2.16178822,1.213438904
27,109.5931126,2.224388493,0.8994942329
28,75.97006089,2.151712609,0.6912819222
29,32.72761206,2.106284774,0.4288388562
30,47.61029393,2.108247748,0.5176443565
31,85.85959682,2.212812277,0.7569370595
32,157.6960456,2.054806846,1.16697881
33,32.29034964,2.195987476,0.4362030705
34,94.28130969,2.156491133,0.8008083979
35,32.59358019,2.189476504,0.4372845729
36,46.53621517,2.043178521,0.5040211164
37,43.29432551,2.122985756,0.4935916248
38,52.55207071,2.197722877,0.5570013755
39,32.6445376,2.145824155,0.4327376299
40,44.45109602,2.149813518,0.503458026
41,43.27235579,2.209057449,0.503024374
42,120.7704311,2.161651454,0.9590551083
43,61.49473299,2.083024705,0.5974872667
44,138.4016088,2.083029156,1.055266784
45,110.8922851,2.179102108,0.9021955823
46,77.94733471,2.1555692,0.7034799192
47,68.31230293,2.141773529,0.6445956874
48,215.8157104,2.184818747,1.527374962
49,66.76910913,2.090477365,0.6297104361
50,82.01594222,2.191700796,0.7317124429
51,60.25244346,2.192553379,0.602262539
52,38.17928813,2.242259161,0.4763975742
53,52.62539249,2.211729103,0.5589940619
54,27.78393539,2.173663562,0.4068987414
55,90.4371356,2.161773038,0.7785132875
56,64.75065554,2.134176074,0.6225512436
57,52.76333925,2.202144289,0.5587501943
58,46.21681347,2.24180147,0.5241891324
59,77.06189189,2.260029093,0.7098160811
60,48.80222909,2.314391701,0.5476440923
61,36.56682586,2.190325977,0.4610292307
62,25.71913644,2.110170632,0.3875535014
63,41.72394715,2.251556226,0.4985297422
64,30.2427559,2.139580588,0.4177475806
65,24.21339939,2.289726091,0.3985413875
66,45.44049754,2.242601667,0.519657115
