replication,el_app_wt,ur_scan_wt,objective
0,16.6131532,3.119133465,0.4454582017
1,15.96750996,3.022407947,0.4308678073
2,12.78508747,3.065084011,0.4166666013
3,13.27957557,3.23592643,0.4385924738
4,12.97477303,2.981690675,0.4085297557
5,16.17661013,2.933661087,0.422251689
6,17.14763293,2.996913127,0.4350595911
7,13.70684741,3.000514805,0.4149789113
8,12.96170936,3.034476427,0.4143170793
9,12.29998363,2.984603922,0.4048368463
10,13.34103893,2.997507977,0.4124673879
11,15.15048143,2.969153523,0.4200873841
12,14.11517308,3.009233609,0.4183781772
13,15.22164261,3.013461487,0.4254340697
14,13.21717472,2.998486652,0.4118388426
15,12.35166342,3.076740327,0.4153818424
16,12.40653532,3.035491066,0.4111252097
17,13.55287452,2.993199122,0.4132495524
18,11.36000481,3.205429435,0.4237779023
19,11.11208695,3.084799419,0.4088988657
20,14.85205458,3.011102816,0.4229720663
21,17.69783961,3.092471625,0.4489522417
22,15.98933325,3.20310962,0.4510756715
23,15.21012835,3.13694452,0.4390858694
24,14.46017287,3.025117757,0.4221966528
25,12.04558025,3.066724216,0.4124470175
26,21.00833154,3.113873071,0.4710354893
27,15.79532503,3.07801017,0.4360209218
28,14.15236102,3.016935541,0.4194553043
29,12.36957894,3.065382907,0.4142265469
30,12.96837813,2.999336835,0.4104523753
31,12.60229422,2.996335836,0.40793986
32,14.58215348,3.005607959,0.4207549725
33,12.55976649,2.999623458,0.4080520101
34,12.48584912,3.047649156,0.4129482144
35,12.07115214,3.129923632,0.4196213885
36,13.65973279,2.972615037,0.4115984929
37,12.89717579,2.943646758,0.4038407656
38,14.99531322,3.087935731,0.4323617869
39,12.39742896,3.044633646,0.4120868473
40,13.54110991,3.069600893,0.4216686106
41,14.17048261,3.079739999,0.426541444
42,17.31992602,3.015069106,0.4381024762
43,12.37279936,2.961871429,0.4027444407
44,14.05882096,2.977277437,0.4144920622
45,18.16874136,3.031399189,0.4449694021
46,15.55464488,3.035734648,0.4298910217
47,14.59100066,3.041305977,0.4247740807
48,16.73654426,2.83877694,0.4150419473
49,13.69324426,2.975004111,0.4120634186
50,15.44277569,3.048384794,0.4306307055
51,13.18778103,3.056597274,0.4181206159
52,13.01156547,3.055844307,0.4169880508
53,14.98110073,3.063325397,0.4295427072
54,11.62361982,3.003554173,0.4029164547
55,17.14515771,3.065269342,0.4426399927
56,14.13719886,3.051616506,0.4232184939
57,14.10787989,3.121213755,0.4307770038
58,14.34576793,3.116300324,0.4316470673
59,14.10672762,3.150589395,0.4340341051
60,13.87197512,3.190284532,0.4370473396
61,12.35116779,3.105208417,0.4185420133
62,12.04331188,2.858978695,0.3893506797
63,15.4672535,3.065355232,0.4326620109
64,12.01868397,3.088723452,0.4147312802
65,11.20065656,3.172047156,0.4191202587
66,14.42085195,3.045328035,0.4242081861
67,12.44006315,3.154784425,0.4245795977
68,13.88652048,2.943902675,0.4097581572
69,16.99633474,3.032808613,0.438147394
70,13.63745381,3.000018575,0.4145107175
71,14.64560858,2.919869915,0.4116062321
72,14.69314395,3.009305739,0.4218264945
73,14.58862795,3.064011498,0.4272827932
74,13.9651134,2.984564328,0.4147439336
75,14.80740032,3.076511496,0.4299738983
76,13.6745912,3.011571568,0.4160154394
77,18.17232358,3.032206662,0.445080444
78,15.93302425,3.002557106,0.4284568862
79,15.71728519,2.995125275,0.4263469662
80,14.57997106,3.014790571,0.4217622721
81,13.57574154,3.021550951,0.4165358688
82,15.52031557,3.062329772,0.4326416943
83,15.32121414,3.10878732,0.4366185165
84,14.49395843,3.135048543,0.4346122891
85,12.60186954,3.01679704,0.4102107994
86,13.45244616,3.146690937,0.4297064106
87,13.78484426,3.074642062,0.4236795402
88,26.93275803,2.954904605,0.4886367698
89,17.61423384,3.066322657,0.4455491474
90,15.50755741,3.080619434,0.4345979376
91,14.13093973,3.117259631,0.4304749178
92,11.99494847,2.965228482,0.4008683341
93,12.84987272,3.08842452,0.4196456176
94,13.79083519,3.025658669,0.4182726012
95,11.24842734,3.099738521,0.4113703159
96,15.14803291,3.080321148,0.4324247679
97,16.86954193,2.98188341,0.4317343189
98,10.61761402,3.010758241,0.397728777
99,13.66150452,3.028519848,0.4178206846
100,15.34955457,3.010635986,0.4258815058
101,16.31301984,2.913448278,0.4208177838
102,15.29622716,2.969799832,0.4210267303
103,10.96748123,3.000070335,0.3986237747
104,13.47530079,2.946295245,0.4075762621
105,14.97452472,3.051739499,0.4282162423
106,15.56105387,3.007513979,0.4267935406
107,14.72264455,3.065645185,0.4282620318
108,12.31851139,3.072373618,0.414699319
109,11.51144973,3.083728389,0.4111570218
110,13.43248619,2.932922067,0.4058355046
111,11.78109774,3.056840096,0.4097744814
112,12.94488271,3.018232594,0.4124120504
113,15.3821191,2.993068546,0.4241234045
114,17.07492029,2.979180999,0.4326565413
115,16.87102154,2.999513454,0.43370202
116,13.18350901,2.982678962,0.4098820415
117,12.62386775,3.072630869,0.4165454998
118,12.95905906,2.98630151,0.4089485352
119,13.83766383,3.091153619,0.4258285598
120,11.82430768,3.027155924,0.406733442
121,15.25246602,3.121346418,0.4376047568
122,13.0591091,3.006480393,0.4117861692
123,11.91763306,3.057576816,0.4106690493
124,13.08076612,3.005052419,0.4117564164
125,17.00037476,3.231319616,0.4602282198
126,13.47413797,2.956686233,0.4087238947
127,12.503387,3.085130135,0.4172171599
128,19.4187455,2.968846647,0.4454596204
129,14.05831884,2.998670268,0.4168660546
130,12.4715582,2.933982604,0.4002335326
131,12.74285619,3.137832253,0.4244983625
132,14.07987998,2.965452705,0.4133035544
133,19.78503908,3.132015871,0.4657698532
134,13.06132053,3.125204918,0.4249909464
135,12.18948793,2.932816494,0.3984249751
136,12.48151278,3.03537978,0.4115591389
137,12.23548605,2.911408755,0.3963201358
138,14.17631827,2.981929399,0.4157083356
139,15.48944962,2.841939122,0.4079701184
140,11.37003194,3.014357486,0.4026073712
141,14.16021904,2.992029902,0.416734785
142,12.33396728,3.090676347,0.4168249549
143,14.63936228,3.102048179,0.4318110811
144,12.48529627,3.117468311,0.4207026076
145,13.70608676,2.973002908,0.4119175062
146,10.43213452,2.98322955,0.3935659889
147,10.95062421,3.064705301,0.4057050982
148,15.06028652,2.992279741,0.4221200894
149,17.49105874,2.929560994,0.4296202219
150,15.84173203,2.999565679,0.4275810994
151,13.94153937,3.007649109,0.4171685877
152,13.70628132,3.170346954,0.4338457805
153,13.78767697,3.11303712,0.4279625192
154,14.40743167,2.942537024,0.4127070801
155,13.56606688,3.10311433,0.4255408793
156,13.45215407,3.127348966,0.4275555641
157,13.49285451,3.01345482,0.4151429235
158,12.15703436,3.057680669,0.4121055962
159,14.68429348,3.063824527,0.4278314563
160,11.75939638,3.001909428,0.4035418991
161,11.88619476,2.994251487,0.403445769
162,12.7851131,3.095218791,0.4200150627
163,11.77758029,2.92916298,0.3955671979
164,11.89661633,2.997851246,0.4039077754
