replication,el_app_wt,ur_scan_wt,objective
0,25.08461766,2.863702972,0.4675024194
1,21.86458814,2.812456546,0.4426415298
2,17.78892329,2.925676301,0.4309615927
3,17.60188939,2.898411982,0.4268189269
4,19.85620418,2.775395259,0.4265689426
5,23.69416699,2.847673324,0.4574448554
6,25.39066668,2.766396052,0.4585122599
7,17.17975627,2.896078622,0.4240469676
8,16.99804291,2.988937595,0.4332830041
9,15.21195329,2.883650628,0.4109529663
10,16.27427811,2.913592093,0.4206031578
11,20.15728179,2.824127766,0.4337757941
12,20.3027475,2.91656686,0.444912672
13,19.75161792,2.808431757,0.4296171273
14,16.40772238,2.806003197,0.4094431472
15,15.17962027,2.854046898,0.4074712046
16,16.75224945,2.852582996,0.4166694367
17,17.85303472,2.848476924,0.4227654998
18,13.64176039,2.966710869,0.4108354957
19,13.58717917,2.827882277,0.3950852085
20,25.56867677,2.86023479,0.4699983701
21,27.50782109,2.855370376,0.4810004054
22,23.88554117,2.990576659,0.4744621357
23,21.13188875,2.927925088,0.4511100619
24,20.16983374,2.898786334,0.4421459046
25,14.68371841,2.907470462,0.4104553593
26,32.93500382,2.904083216,0.5187176023
27,22.86412487,2.937721507,0.4625094822
28,18.51518465,2.985262752,0.4419052937
29,15.59638085,2.88121515,0.412970617
30,17.70755431,2.934695136,0.4314793463
31,18.09295808,2.836881404,0.422905224
32,25.2069824,2.820077606,0.4633835181
33,15.51013774,2.861402101,0.4102558153
34,15.72793136,2.873318728,0.4128762755
35,15.37270852,2.890009214,0.4126163523
36,17.72145377,2.816167899,0.4183923882
37,16.65776492,2.803750876,0.4106812377
38,19.68255496,2.906249574,0.4400746846
39,15.42529367,2.905936733,0.4146990835
40,17.17721566,2.947712475,0.4297689397
41,18.79703743,2.872085076,0.4310076916
42,24.94323506,2.910928842,0.4719081753
43,15.92175639,2.835904988,0.4098729137
44,21.23391188,2.745973196,0.4315004655
45,27.27745834,2.875686683,0.481886566
46,22.47893822,2.86150469,0.4517481692
47,20.0730322,2.948650753,0.4471101959
48,24.51529891,2.686889729,0.4444677015
49,18.78234153,2.800774245,0.4229967904
50,22.94485965,2.856333144,0.4539468949
51,21.36700814,2.873587547,0.4464720775
52,16.12041633,2.891315558,0.4172121433
53,20.14761285,2.872893632,0.4391366705
54,14.13711138,2.884158903,0.4046115729
55,23.95459631,2.842161391,0.4583825929
56,19.72843823,2.927153838,0.4426704952
57,19.2309416,2.966358831,0.4440653161
58,18.27266685,2.897233865,0.430680748
59,19.55558167,2.970261842,0.4464313654
60,19.93850374,3.025304742,0.4548265413
61,16.17079786,2.857825571,0.4137909237
62,15.09578329,2.859737834,0.4076045011
63,19.94356608,2.920772023,0.4432419277
64,15.80958969,2.738075437,0.3983353047
65,13.73408938,2.935708199,0.4079403319
66,18.57596989,2.914010883,0.4343502363
67,16.75343273,2.965288504,0.4291993143
68,18.28261627,2.784061269,0.4181652379
69,27.97312152,2.885563297,0.4871248199
70,18.78201117,2.797761397,0.422660063
71,20.80047181,2.80697382,0.4356983123
72,20.33085682,2.877191829,0.4407049858
73,18.78424074,2.812013102,0.4242568569
74,19.34968248,2.926059134,0.440294363
75,19.68588042,3.019951325,0.4527280068
76,17.09263781,2.770262593,0.4095488466
77,24.73139499,2.953912932,0.4754232325
78,23.24820524,2.921276194,0.4629684179
79,26.15805487,2.94151678,0.4825379054
80,18.52286194,2.853755369,0.4273390605
81,18.93501731,2.85137988,0.4295284231
82,20.50662048,2.841573674,0.4377936254
83,20.46905139,2.849380353,0.4384374086
84,20.48567616,2.802468364,0.4333239224
85,17.39492748,2.814060751,0.4162146518
86,20.91906187,2.938895608,0.4510621818
87,18.51888145,2.946465177,0.4376164568
88,64.64563123,2.858598867,0.7024175203
89,24.94357338,2.865859514,0.466902486
90,22.13901593,2.916620185,0.4558487662
91,18.8840331,2.931104171,0.4380832002
92,15.58137737,2.909580679,0.416033036
93,16.93522297,2.922525336,0.4255299359
94,19.40188726,2.85131919,0.4323006674
95,13.90466606,2.893540065,0.404270321
96,21.6011571,2.86978843,0.4474436972
97,25.44204826,2.824981275,0.4653275718
98,13.19520842,2.890331001,0.3996907962
99,19.45405544,2.788120855,0.4255891551
100,21.12303373,2.879466315,0.4456730453
101,24.97721319,2.852653726,0.4656354131
102,20.3725028,2.883415852,0.4416444368
103,13.41923354,2.902524835,0.4023791496
104,19.24964407,2.825163128,0.428488229
105,21.19114526,2.827108319,0.4402609159
106,22.87683174,2.74567679,0.4412468164
107,20.00207229,2.904006367,0.4417273283
108,15.16424605,2.86166913,0.4082266061
109,14.41963828,2.860333561,0.4036460204
110,18.08873902,2.810513988,0.4199503976
111,14.4350976,3.032134386,0.4228270207
112,16.14928444,2.800259632,0.4072666522
