replication,el_app_wt,ur_scan_wt,objective
0,62.48770249,2.417326984,0.6405424972
1,50.45285605,2.477273149,0.5755671915
2,33.4928594,2.540782512,0.4816714264
3,31.20511691,2.510925933,0.4647365139
4,74.69090654,2.468749901,0.718894274
5,58.42027468,2.484586417,0.6238048877
6,62.55244909,2.453459133,0.6449425769
7,32.27572662,2.533474426,0.4736145788
8,37.41481582,2.624580529,0.5143272958
9,30.43583531,2.566907425,0.4663776224
10,29.76470742,2.543888251,0.4598251276
11,38.23205796,2.442040882,0.4989096493
12,53.32233711,2.578305908,0.603873298
13,76.41583863,2.501035382,0.7327490025
14,25.02389538,2.446975763,0.4208379541
15,27.97873339,2.490435701,0.4432551576
16,37.65170996,2.512461969,0.5032797622
17,38.99308836,2.486523546,0.5083821104
18,24.26606858,2.575938695,0.430656295
19,22.87868956,2.504401973,0.4144495618
20,68.6860993,2.459300019,0.6821013869
21,105.5385588,2.493746429,0.9052886436
22,55.74553313,2.547171631,0.6148377197
23,59.70672105,2.551860355,0.6389371886
24,47.72387344,2.524232798,0.5645409861
25,22.06335886,2.520920955,0.4114318453
26,111.9504457,2.502256526,0.9444002037
27,65.64685814,2.549985516,0.6740868319
28,54.04131258,2.585143792,0.6089126788
29,27.79930974,2.524578284,0.44598078
30,34.59667684,2.56225928,0.4906280758
31,57.74109506,2.48248892,0.6195290966
32,110.3708756,2.471213698,0.9315487973
33,26.05478286,2.49712993,0.4325468743
34,55.18383306,2.538145249,0.6104913356
35,27.63298526,2.529431743,0.4455300266
36,32.71789445,2.442249598,0.4661104382
37,31.90186158,2.410623617,0.4577391017
38,41.57303212,2.529034082,0.5284623114
39,26.98743698,2.569818797,0.4461749277
40,33.16200513,2.534503205,0.479004355
41,35.94692857,2.520216946,0.493993918
42,69.2594427,2.503871059,0.690466483
43,48.30060995,2.486665702,0.5637998198
44,90.10786854,2.400023595,0.8030256486
45,65.17431526,2.556690578,0.6720190836
46,50.34608434,2.465087262,0.5735776581
47,47.54027503,2.543360499,0.5655734386
48,155.224609,2.386028533,1.189070288
49,47.9189899,2.469951717,0.5596711624
50,53.77598556,2.538531816,0.6021542428
51,46.74302653,2.481045568,0.5539040305
52,28.38405046,2.507862646,0.4476040864
53,41.46450167,2.549569429,0.530098002
54,22.62906157,2.505901985,0.413130349
55,65.98757738,2.479490083,0.6682820968
56,49.6798189,2.559973528,0.5801547109
57,38.8104657,2.572202629,0.5168149689
58,34.20792838,2.490910204,0.4803864217
59,64.09712483,2.539240924,0.6636683854
60,37.73986191,2.649531662,0.519034442
61,30.50573165,2.503401361,0.4597374428
