replication,el_app_wt,ur_scan_wt,objective
0,63.38171939,2.119417881,0.6127630149
1,49.17223874,2.032237942,0.518496113
2,32.85929588,2.151798337,0.434679751
3,30.53602587,2.219127838,0.4283318185
4,74.61016703,2.113648531,0.6789579739
5,57.26062352,2.092307111,0.5733156127
6,62.10309011,2.160952865,0.6097671246
7,31.18326502,2.109416895,0.4199943278
8,36.44051603,2.132051101,0.4538024003
9,29.40047646,2.131322236,0.4118164178
10,28.9208132,2.056652206,0.4006646095
11,37.41277879,2.107270219,0.4568362473
12,52.24021728,2.258752936,0.5619262228
13,77.28548955,2.155434646,0.6995254144
14,24.32280614,2.102445151,0.3783836248
15,27.33463858,2.178394154,0.4047499769
16,37.0885321,2.197617328,0.4649447751
17,38.5204756,2.012524214,0.4529023468
18,23.41352749,2.250490982,0.3894207886
19,21.94686541,2.110473131,0.3651331182
20,67.56931858,2.101195699,0.6356645136
21,104.4017815,2.10533055,0.8553647922
22,55.08443694,2.22211801,0.5747855543
23,58.6216644,2.116381562,0.5840919854
24,46.74781211,2.170277459,0.5194027262
25,21.1108212,2.197744597,0.369853494
26,110.8251969,2.110890892,0.8942172233
27,65.61951193,2.139067331,0.6282664809
28,52.94880875,2.127431112,0.5515527153
29,26.93733158,2.079523085,0.39139938
30,33.51394303,2.0628068,0.4286885117
31,56.12633175,2.165954246,0.5747468909
32,111.4515404,2.012010653,0.8869587654
33,25.4244258,2.155213546,0.3908040397
34,55.01499841,2.114149721,0.5623757532
35,26.59024454,2.170840862,0.3994798054
36,32.05498925,1.992763552,0.4122216798
37,30.94893899,2.074055225,0.4146704555
38,41.1452669,2.183288915,0.4874999602
39,26.44541104,2.131046105,0.3941960615
40,31.90808881,2.119009975,0.4253746528
41,34.90095872,2.188732091,0.4509362564
42,68.47885544,2.104901508,0.6414901801
43,47.3059408,2.06972683,0.5115526287
44,90.10089348,2.050037962,0.7640968379
45,64.21388712,2.199375021,0.6266005209
46,49.39990205,2.115480404,0.5291004143
47,46.75269783,2.091718121,0.5107029926
48,154.1014496,2.123910543,1.153260594
49,47.54740141,2.052230406,0.5110458471
50,52.09328724,2.158952545,0.5499627069
51,46.55462683,2.133790643,0.5141987232
52,27.60034005,2.148035369,0.4029583349
53,40.73998849,2.171655136,0.4837949466
54,21.71504053,2.124475415,0.3653090176
55,64.46668723,2.123008526,0.6196201174
56,48.68838871,2.072529957,0.5200929439
57,37.61217107,2.153637206,0.4631749935
58,33.79996958,2.236756528,0.4497187983
59,63.76732133,2.255199467,0.6301451074
60,36.92027626,2.314309307,0.4769090277
61,29.50288632,2.12952823,0.4122266663
62,22.05222529,2.079146951,0.3622795736
63,32.60560683,2.214068622,0.4400886177
64,24.43483025,2.120853984,0.3810958608
65,20.49641866,2.263097917,0.3734578161
66,32.32785298,2.201246682,0.4370106609
67,29.26616568,2.159370763,0.4141334519
68,36.00733259,2.190049863,0.4576682343
69,64.74217968,2.119702731,0.6208926428
70,35.35774085,2.124050688,0.4464683752
71,70.44603029,2.018640611,0.6436150101
72,40.76893167,2.110964867,0.4772238643
73,35.14124592,2.178057694,0.4511804933
74,31.95844963,2.069670202,0.4201922226
75,33.4742904,2.142592963,0.4373176133
76,27.78341486,2.13789069,0.4029208794
77,85.79078181,2.22328603,0.7576911966
78,50.38623279,2.161149337,0.5400457564
79,63.06688583,2.216563218,0.621682932
80,39.32942209,2.195721619,0.4780727717
81,49.98755404,2.232780458,0.5456316821
82,38.40341052,2.123250885,0.4645084942
83,54.04755459,2.100454054,0.5550954183
84,78.07573628,2.161150959,0.7048644098
85,40.08363567,2.109148272,0.4729428775
86,61.89209295,2.183351175,0.6109998902
87,45.96509605,2.097329577,0.5066383819
88,192.843148,2.099958272,1.381204578
89,75.54225611,2.114563005,0.6846077314
90,116.7647596,2.204615174,0.9399855726
91,44.94146927,2.188830803,0.5107121682
92,43.72161418,2.12284857,0.4961197668
93,28.34765655,2.098817799,0.4019380285
94,48.02618236,2.109379755,0.5202456615
95,25.00541692,2.207021434,0.3940663712
96,43.55824919,2.136686668,0.4966849226
97,61.80024042,2.123811128,0.6038375882
98,20.24833203,2.19576032,0.3644991548
99,43.46298169,2.063524873,0.4879887658
100,39.88947258,2.098692596,0.470625403
101,63.45380682,2.070841617,0.607794744
102,64.35747399,2.1144099,0.6180146356
103,23.4802314,2.043346469,0.3668017787
104,42.08743539,2.171136031,0.4917577856
105,49.95414892,2.146207736,0.5358136507
106,65.2752814,2.057796264,0.617187371
107,40.78686374,2.190545919,0.4861729419
108,27.12343123,2.215176941,0.4075797666
109,22.9940956,2.087675735,0.3688335872
110,40.09238552,2.112323273,0.4733477378
111,20.73186103,2.186208556,0.3663159965
112,34.35431173,2.138967602,0.4421530177
113,115.1240668,2.135311454,0.9225191307
