replication,el_app_wt,ur_scan_wt,objective
0,19.32646701,3.035796893,0.45234926
1,18.09390414,3.033646738,0.4447736701
2,14.33733174,3.092602382,0.4289637472
3,14.93653456,3.158829488,0.439888998
4,14.69641487,2.933800123,0.4134564514
5,18.77057869,3.071869113,0.4530484254
6,19.89305504,2.995221897,0.4512134749
7,15.30420178,3.101436616,0.4357005076
8,14.76926665,3.161610984,0.4392024108
9,13.45584076,3.12003474,0.4267648168
10,14.77539148,3.047139669,0.4265198331
11,17.2583619,3.005347995,0.4366558997
12,16.29538905,3.123986597,0.4441059853
13,16.98989687,3.015303006,0.4361640058
14,14.58978178,3.017967344,0.422173644
15,13.64177241,3.0454365,0.4195828596
16,14.07195353,3.075253311,0.4254564405
17,15.32739533,3.020705985,0.4268684944
18,12.52713162,3.148408979,0.4243894796
19,12.32382173,3.036009177,0.4106904347
20,18.18989433,3.058213784,0.4480747122
21,20.52053011,3.030412689,0.4588585336
22,18.35993749,3.168898905,0.4613852205
23,17.27479798,3.09202437,0.4463844417
24,16.58727985,3.11246832,0.4445636219
25,13.35686503,3.073047334,0.4209548528
26,23.51045366,3.076624348,0.4817903263
27,18.02215141,3.146842072,0.4569238299
28,16.01236461,3.186884722,0.4494099966
29,13.58165503,3.0519771,0.4199517514
30,14.91838402,3.088473272,0.4319636018
31,14.49613337,3.034682643,0.4234734685
32,16.86120705,2.965962323,0.4299156969
33,13.78930708,3.074253885,0.4236629738
34,13.97036984,3.138667159,0.4318977588
35,13.60172045,3.063353832,0.4213352698
36,15.46209872,3.003267123,0.4257326489
37,14.41536969,2.999415147,0.4190741216
38,16.79530793,3.116189545,0.4462153538
39,13.72825557,3.123283699,0.428747329
40,14.7996904,3.165281782,0.439791371
41,15.92568961,3.078106428,0.4368075969
42,19.66646164,3.113918015,0.4630531622
43,14.04581635,3.071976929,0.4249368196
44,16.14238786,2.946996343,0.4235296801
45,21.35108666,3.088114009,0.4702135803
46,17.71330938,3.022251545,0.4412420926
47,16.56199404,3.14621549,0.4481627967
48,19.29694852,2.90946764,0.438136971
49,15.59582976,2.959998338,0.4217210242
50,18.22935855,3.085780968,0.4513726386
51,15.1439941,3.076652484,0.431993098
52,14.29716117,3.078379557,0.4271443228
53,16.96384693,3.097374057,0.4451279524
54,12.96848375,3.090975582,0.420635087
55,19.70863614,3.016355228,0.4524638912
56,15.96761854,3.128521919,0.442658895
57,16.27574083,3.130258337,0.4446858916
58,16.15656605,3.059366534,0.4360996509
59,15.89577457,3.186728575,0.4486986586
60,15.99451762,3.197372236,0.4504690439
61,13.77519965,3.025622912,0.4181755596
62,13.43116768,3.046273711,0.4184222834
63,17.29328518,3.14646966,0.4525439612
64,13.52456316,2.99577258,0.4133669722
65,12.50742714,3.202138698,0.4302421598
66,16.09614602,3.070866568,0.4370177894
67,13.98599547,3.193176885,0.4380474047
68,15.37156723,2.976070161,0.4221718863
69,20.17483254,3.130352524,0.4679052361
70,15.48707659,2.968715163,0.4220422201
71,16.88560911,2.962853738,0.4297155489
72,16.6575325,3.039224629,0.4368436046
73,16.35338794,2.995750699,0.4302027836
74,15.98074374,3.135932935,0.4435604674
75,16.75097499,3.18482624,0.4535777666
76,15.12226898,2.964344095,0.419385072
77,20.16791939,3.137551287,0.4686639489
78,18.51923223,3.075673774,0.4519750556
79,18.49890079,3.173662878,0.4627417134
80,16.28140158,3.042361999,0.4349533267
81,15.30474376,3.048010289,0.4297674752
