replication,el_app_wt,ur_scan_wt,objective
0,14.43117812,3.199762921,0.4414290832
1,14.00837986,3.07091579,0.424596079
2,11.47698023,3.204689574,0.4243919778
3,11.73406313,3.241822362,0.4300480986
4,11.26367047,3.114320475,0.4130812659
5,14.01236494,3.132671882,0.4314815877
6,14.77767454,3.142064115,0.4370805834
7,12.21083031,3.101307358,0.4172732202
8,11.63766896,3.171215107,0.4216290732
9,11.02522952,3.104403105,0.4105600445
10,11.98176348,3.112834873,0.4171905622
11,13.40923552,3.121881168,0.4266925634
12,12.15299623,3.162022418,0.4236750875
13,13.41488031,3.154001841,0.4302951271
14,11.72261282,3.137881107,0.4184309136
15,11.21566918,3.148449987,0.4165877119
16,11.02113622,3.162725877,0.4170159877
17,12.12218692,3.087187424,0.4151766995
18,10.335808,3.311526101,0.4294700112
19,10.01203693,3.11808937,0.4060498324
20,12.61880086,3.095931653,0.4191043158
21,15.18024186,3.122524235,0.4373057197
22,14.08872617,3.263517792,0.4464745533
23,13.16950677,3.199479965,0.4338876952
24,12.85725917,3.139322041,0.4253448647
25,10.78421657,3.153571861,0.4145886387
26,18.57548592,3.309255067,0.478263376
27,13.73308975,3.205602867,0.4379226782
28,12.63785877,3.143639758,0.4245186563
29,11.17883257,3.088980264,0.4097606994
30,11.31131308,3.154748092,0.4178568103
31,11.15818861,3.131235828,0.4143328813
32,12.85594225,3.108077505,0.4218654108
33,11.18755287,3.137619025,0.4152169128
34,11.24201929,3.167476571,0.4188586227
35,10.57680526,3.14670504,0.4125910675
36,12.08606984,2.97203434,0.4021669297
37,11.6843564,3.121304461,0.4163613473
38,13.35968796,3.171554166,0.4319168595
39,10.98878797,3.110307593,0.4109991848
40,12.30482678,3.203892803,0.4292311057
41,12.42594299,3.279135023,0.4383122822
42,15.13685362,3.158261256,0.4410182365
43,11.07301716,3.035064943,0.4031402545
44,12.54956985,3.068534782,0.4156481296
45,15.63505261,3.106256185,0.4382053655
46,13.63284899,3.161275456,0.4324007391
47,12.96416687,3.107792589,0.4224779476
48,14.62107465,2.919984643,0.4114729444
49,11.96648408,3.063128976,0.411576736
50,13.61492804,3.071234382,0.4222895031
51,11.39028819,3.148479683,0.4176304103
52,11.75754389,3.269175093,0.4332270573
53,13.12691725,3.183468866,0.4318551751
54,10.40259634,3.120254408,0.4086151505
55,15.25773483,3.17441587,0.4435327246
56,12.49719823,3.093140364,0.4180703473
57,12.36003842,3.170583977,0.4258587658
58,13.02958612,3.315397726,0.4459345853
59,12.33889464,3.310265523,0.4412530817
60,12.17473721,3.361398358,0.4459573803
61,11.03682378,3.199293514,0.4211724368
62,10.93179951,3.088346271,0.4082198208
63,13.74288683,3.206400413,0.4380696104
64,10.68149568,3.171103777,0.4159251956
65,10.07459148,3.200347549,0.4155619785
66,12.66497103,3.128387966,0.4229853952
67,10.99932432,3.182060338,0.4190344283
68,12.44642446,3.159053905,0.4250918493
69,14.88738819,3.189741439,0.4430311213
70,12.22053879,3.186813216,0.4268316596
71,12.94585774,3.023267305,0.4129772664
72,12.92241296,3.189675306,0.4313274921
73,12.83224114,3.191893828,0.4310372575
74,12.26031319,3.176295313,0.4258997561
75,13.13442453,3.270948866,0.4416198613
76,12.21400499,3.141449215,0.4217523235
77,16.10460926,3.125436507,0.4431314925
78,14.14071291,3.145706784,0.4336938862
79,13.47032936,3.221937091,0.438173542
80,13.20968987,3.206660534,0.4349247213
81,12.13897609,3.100769371,0.4167857401
82,13.64111057,3.139260996,0.4300038641
83,13.54750889,3.155345428,0.4312338702
84,13.04168551,3.245277079,0.4382154226
85,11.08957591,3.115924872,0.412223255
86,11.86819787,3.209224504,0.4272245353
87,12.18935624,3.161454401,0.4238284031
88,22.77189957,3.127477046,0.4830444708
89,15.47409592,3.151620744,0.4422877965
90,13.86919695,3.170810694,0.4348670431
91,12.54398009,3.150384956,0.4247093211
92,10.55790959,3.178631332,0.416025959
93,11.28283889,3.170816143,0.4194726601
94,12.06209468,3.054712101,0.4112106382
95,10.19857686,3.234011543,0.4200404306
96,13.20947748,3.136639431,0.4271433345
97,14.84401401,3.055878223,0.427899251
