replication,el_app_wt,ur_scan_wt,objective
0,21.05190143,2.85976737,0.4430608671
1,18.88667676,2.752068462,0.4182060797
2,15.2907137,2.80515249,0.4026997629
3,15.49682118,2.947482637,0.419741054
4,15.61805982,2.745423884,0.39801174
5,20.10063269,2.67548032,0.4169222143
6,21.71887995,2.744359339,0.4342078628
7,15.45964057,2.720110788,0.394256202
8,14.89713729,2.766387221,0.3960497941
9,13.42875206,2.663685596,0.3758981142
10,14.62700888,2.6914763,0.3861184512
11,17.93146042,2.698493376,0.4065674807
12,17.61638057,2.791895603,0.4150700307
13,17.45997367,2.81959585,0.4172168425
14,14.70076466,2.746593828,0.3926816436
15,13.3722203,2.782552921,0.3887690962
16,14.41406203,2.768631816,0.3934237455
17,15.56321037,2.730679637,0.3960470055
18,12.1881756,2.915394101,0.3964813422
19,12.28726429,2.785841432,0.3826764148
20,20.81916437,2.689603453,0.4227684255
21,22.00003483,2.819437412,0.4442234118
22,19.69143081,2.93485555,0.4433059588
23,18.11821055,2.834388968,0.4227785989
24,17.46599432,2.733458965,0.4076819147
25,13.24050948,2.856825276,0.3962375871
26,27.31852467,2.856239182,0.479970175
27,18.97822252,2.812302072,0.4254436182
28,16.43918982,2.783854823,0.407169523
29,13.70131431,2.733487456,0.3852762708
30,15.29925851,2.818009145,0.4041791422
31,14.94373787,2.757838638,0.395377336
32,18.58634958,2.656438838,0.4057929041
33,13.93935609,2.74041497,0.3874629099
34,13.78651781,2.720975928,0.3843932647
35,13.62616083,2.875187229,0.4005733478
36,15.55360369,2.680960855,0.3904655138
37,14.39477916,2.690688451,0.3846485927
38,17.50748751,2.765790724,0.4115213156
39,13.9791875,2.75921359,0.3897887372
40,15.14933405,2.770631856,0.3980225914
41,16.65747426,2.865732976,0.4175664076
42,21.11100676,2.722827775,0.428197174
43,13.93795381,2.692428774,0.3821227635
44,17.21729061,2.739441501,0.4068662617
45,22.96828339,2.775989516,0.4451592521
46,19.08310753,2.797759817,0.4244521277
47,17.43678946,2.787065083,0.4134643115
48,20.56041012,2.617764047,0.4132460654
49,16.35077795,2.711395407,0.3985922155
50,19.20745963,2.72471665,0.4170764112
51,17.73423691,2.791949199,0.4157775117
52,14.37280963,2.733759749,0.3893035215
53,17.82020378,2.780814143,0.4150519907
54,12.89410759,2.747490874,0.3820274042
55,20.56274938,2.794504798,0.4328978508
56,16.56959348,2.799982655,0.4097377165
57,16.82683961,2.817873375,0.4132568012
58,16.05359516,2.857412696,0.4130474136
59,16.55064843,2.93176579,0.424267519
60,17.1488282,2.964517462,0.4314671874
61,14.39863645,2.791612633,0.3958853508
62,13.45022133,2.634558751,0.3727895914
63,17.88360401,2.815366661,0.4192685418
64,13.98493393,2.749510871,0.3887448622
65,12.37294316,2.899499461,0.395815078
66,16.76676045,2.766325238,0.4071716164
67,14.28169906,2.909731735,0.4083136395
68,16.23489357,2.700438103,0.3966849493
69,22.71540556,2.803055693,0.44666138
70,16.20721877,2.691130943,0.3954860895
71,17.46646807,2.672032494,0.4008595712
72,17.52391281,2.752559721,0.4101489738
73,16.74722334,2.845544154,0.4158574259
74,16.62388643,2.702245706,0.3992012278
75,17.62227733,2.827295635,0.4190384674
76,15.39656756,2.759271132,0.3982319168
77,21.20223047,2.756218346,0.4324502357
78,19.72762876,2.745635383,0.4224969597
79,20.6719168,2.747665754,0.4283433187
80,16.53607773,2.80279672,0.4098508918
81,15.63084957,2.787621655,0.4027765106
82,18.17237751,2.815944739,0.4210516625
83,17.97251725,2.786892162,0.416633954
84,17.72385344,2.891442,0.426770461
85,15.09113492,2.82652652,0.4038866863
86,16.86956516,2.91787293,0.4246221817
87,16.20108342,2.778599155,0.4051682598
88,44.71440856,2.700381015,0.5661995288
89,21.73380464,2.789720021,0.439336776
90,18.73952694,2.834689384,0.4265102903
91,16.3995837,2.855251737,0.4148667626
92,13.54630956,2.735214855,0.3845455566
93,14.75765175,2.808531468,0.3999022172
94,16.59146765,2.753270374,0.4046776664
95,12.35374322,2.828732343,0.3878377795
96,18.41483879,2.797720723,0.4204699938
97,21.37560782,2.683397802,0.4253910722
98,11.51964581,2.783487516,0.377845711
99,16.48424727,2.778594926,0.406853289
100,18.05195033,2.740101556,0.4119078138
101,20.89618563,2.662834978,0.4202526104
102,17.7361654,2.718698771,0.4076500544
103,11.8064723,2.725997207,0.3731651993
104,16.22079739,2.685990775,0.3949957848
105,18.5182755,2.79693464,0.4209983459
106,19.04894307,2.670191339,0.4100744925
107,17.28773119,2.800199667,0.4140364582
108,13.36955902,2.816688563,0.3925461044
109,12.70199833,2.790983042,0.3857163598
110,15.89973658,2.618773227,0.3856160921
111,12.91985893,2.817999143,0.3900149381
112,14.38357747,2.726453572,0.3885558184
113,19.07729182,2.777897696,0.4222106079
114,20.80059564,2.74469975,0.4287797081
115,21.01174901,2.790777897,0.4351563676
