replication,el_app_wt,ur_scan_wt,objective
0,105.7056333,1.917226844,0.8422254032
1,68.50361085,1.901904966,0.6190823624
2,39.92092687,2.004809948,0.4603812256
3,36.38071784,2.015394233,0.4404845845
4,104.4119354,1.948582851,0.8380088211
5,78.86732276,1.9195235,0.6827287386
6,82.8816121,1.959021307,0.7110119633
7,42.70111627,1.928015796,0.4683972884
8,49.21329408,1.962009824,0.5109373659
9,36.90040227,1.932975677,0.4344203269
10,36.80319837,1.918061134,0.4321845607
11,45.21942849,1.956306378,0.4865306402
12,72.74245192,2.010757769,0.6564083151
13,130.1648033,1.996817816,0.9966591421
14,28.71677176,1.909196222,0.3830660788
15,37.54188811,1.953890264,0.4405625379
16,50.98624889,1.996029104,0.5252705883
17,57.37456447,1.888119756,0.5513063487
18,28.58385311,2.083010737,0.4015876203
19,31.29412787,1.956419168,0.4036544783
20,109.3839588,1.915477255,0.8639257988
21,161.6414425,1.894981278,1.172704919
22,69.63060189,2.033602327,0.6404236825
23,100.2970023,1.986809503,0.8177625772
24,78.04324467,1.979912748,0.6845334284
25,25.7581601,1.960414473,0.3711462119
26,162.4314797,2.048186096,1.194430279
27,108.5360786,1.987075231,0.8668342238
28,75.43038933,1.989933504,0.6700941353
29,32.26723448,1.961920083,0.4100579922
30,47.36507662,1.936374677,0.4970877217
31,84.85629436,1.953150486,0.7221137109
32,156.6265325,1.894336715,1.142782646
33,31.51459197,1.934923738,0.4025783834
34,93.2410215,1.957283915,0.772482071
35,32.01226583,1.970875143,0.4095353284
36,45.52594242,1.880790031,0.4799644226
37,43.35430116,1.925763706,0.4720350615
38,52.13010738,2.014153356,0.5340930756
39,32.03988973,1.979328095,0.4106389732
40,43.48157314,1.987103094,0.4796081204
41,42.97389599,2.057683757,0.4844285285
42,120.8642254,1.955771726,0.9367378825
43,60.58281886,1.869432185,0.5683267042
44,137.3110345,1.895796509,1.027971643
45,109.8004757,1.99821031,0.8755976279
46,77.6912371,1.972255158,0.6815873019
47,68.18153308,1.864160924,0.6129714504
48,215.9095047,1.828904709,1.488387257
49,65.93204344,1.895212385,0.6030317934
50,82.09292574,1.956776586,0.7060679881
51,60.10142209,1.978923062,0.5776269003
52,37.58417896,2.015568611,0.4476674188
53,51.94152019,1.990837097,0.5303798373
54,27.13862009,1.928410591,0.3758072487
55,89.52631136,1.974881489,0.752325987
56,64.13735845,1.93729256,0.5970247197
57,52.37056325,1.982869396,0.532048365
58,45.49254215,2.068918312,0.5006687539
59,76.10710042,2.068960502,0.6829029551
60,48.51020421,2.175343583,0.5304560581
61,35.81882145,1.963896964,0.4314180443
62,25.16176184,1.831254044,0.3532450635
63,41.10476226,2.025809172,0.4697611119
64,29.80620976,1.974043472,0.3967560788
65,23.64266074,2.038450093,0.3672245782
66,44.76746097,1.973250503,0.4857230379
67,34.50172863,2.005857088,0.4282404421
68,45.4070738,1.996230651,0.4920836068
69,101.0862689,1.99738782,0.8236359616
70,50.95271203,1.980416053,0.5233361807
71,110.1525865,1.857209025,0.8620267158
72,48.81326312,1.979041855,0.5104486771
73,48.8645289,1.977854305,0.5106218805
74,38.63645775,1.948309605,0.4464577602
75,41.49858213,2.020088103,0.4714696035
76,38.83452081,1.962394403,0.4492016845
77,141.3917211,2.011194134,1.065083402
78,69.84805131,1.966678503,0.6342820438
79,84.10324914,2.02906736,0.7260665071
80,56.15666527,1.992885343,0.5556975694
81,90.49619197,1.924881894,0.7525435754
82,52.88987272,1.916020594,0.5277118481
83,99.89453943,1.973024524,0.8138353008
84,130.7552522,2.014208827,1.002106053
85,58.07766931,1.90967442,0.5578864592
86,82.10246887,2.008721126,0.7118964081
87,63.40129903,1.961481219,0.5953310424
88,229.3602473,1.934685392,1.580204611
89,95.99160388,1.967624073,0.7900034915
90,178.5472808,1.9614546,1.280720834
91,55.50051502,2.011965957,0.5539119815
92,77.50347901,1.935597356,0.6763966051
93,33.79344568,1.983275522,0.4215154093
94,76.01454113,1.941825806,0.6682259297
95,32.24608428,2.033362423,0.417870136
96,64.28121502,2.002319641,0.6051062399
97,99.50949092,1.870817965,0.8001870611
98,23.12181555,1.93933798,0.3531118522
99,60.68820826,1.881684692,0.5703154118
100,49.3607953,1.883221837,0.5030611286
101,93.14043932,1.959597084,0.7721403863
102,89.27852768,1.94978993,0.7480631332
103,28.42270279,1.945255896,0.3853222987
104,57.39048538,1.997266613,0.5635285446
105,73.89079577,1.982650648,0.6601206818
106,119.5150133,1.876301265,0.919876807
107,55.78118514,2.024151025,0.5569365334
108,36.46592434,1.977317428,0.4367610099
109,26.55827307,2.009586369,0.3813723331
110,53.87083449,1.943863598,0.5366445733
111,23.16111078,1.985060564,0.3584260395
112,47.30749998,2.044216408,0.5087274182
113,177.3492514,1.960663128,1.273501765
114,119.4681484,1.948376387,0.9276061965
115,156.8137159,1.917978797,1.146523731
116,62.0225904,1.871299222,0.5771042215
117,36.95584606,1.948529439,0.4364785452
118,47.14100467,1.913707372,0.4932353707
119,80.97723692,2.056334188,0.7104889391
120,33.13613906,1.96733225,0.4158313952
121,56.46456106,2.04271291,0.5630666789
122,39.11748504,1.928980345,0.4471733223
123,26.94716161,1.945739286,0.3765930255
124,39.7799688,1.999619869,0.458965514
125,81.32979236,2.05662312,0.7126195869
126,62.6825508,1.919119433,0.586345914
127,57.44501273,1.959744631,0.559684003
128,172.2471784,1.940749371,1.240919643
129,85.97541843,2.00262935,0.7342728153
130,34.07063748,1.959892333,0.4205672283
131,31.48134891,2.093021365,0.419946911
132,84.50942463,1.903789364,0.714564441
133,117.7643023,2.051024635,0.9288696161
134,48.07670846,2.041665318,0.5130225857
135,65.01886113,1.984589529,0.6075269783
136,41.66187121,1.943057119,0.4638825641
137,32.87877209,1.974589246,0.4151057818
138,90.66579242,1.976376969,0.7592747768
139,128.8947907,1.922507931,0.9808428893
140,28.61840372,2.028080064,0.3956898706
141,89.8012034,1.952775213,0.7515059963
142,49.66985793,2.035867229,0.5218613861
143,68.14401289,1.957424897,0.6231107796
144,29.87180236,1.977575862,0.3975389987
145,53.33365755,1.970536463,0.5364107432
146,20.68741365,1.954302453,0.3402840839
147,22.9580589,1.957242594,0.3541265119
148,57.0121968,1.921511404,0.5528595814
149,113.3965698,1.965982377,0.8934220685
150,83.58019757,1.985111277,0.7180690957
151,53.3170752,1.939836074,0.5329008844
152,58.35803215,2.086895916,0.579246563
153,37.50551589,1.933079242,0.4380337008
154,53.34227057,1.947918907,0.5339489494
155,52.27179648,2.036455655,0.5374144963
156,35.45095676,1.94201466,0.4267970065
157,44.75578564,1.949447055,0.4830087143
158,27.42453446,2.010896688,0.3866742419
159,57.44645565,1.990516921,0.5631117352
160,25.8611489,1.924094373,0.3677236737
161,34.87491911,1.940716206,0.4232239383
162,38.18913151,2.035734126,0.4535089397
163,30.16330877,1.879739424,0.3884034406
164,26.19475296,2.009678083,0.3792187133
165,63.06062474,2.019358233,0.5997339986
166,26.50691379,1.917124759,0.3707931108
167,69.9273804,2.019980175,0.6406766488
168,148.258019,1.989449405,1.103538142
169,71.76265724,1.966315566,0.6456381814
170,45.63772265,1.991607577,0.4929428417
171,45.65035996,1.971920939,0.4908306597
172,48.40814614,1.88197875,0.497252477
173,140.0702431,1.913139856,1.046322542
174,35.537147,1.944714713,0.4276100495
175,75.61867505,1.875658552,0.6585176668
176,51.12301613,2.097195386,0.537325377
177,25.68943822,1.985686153,0.3735451176
178,54.57410403,1.936574737,0.5400208281
179,80.65976008,2.018645154,0.7044115255
180,75.97012813,1.899515354,0.6632604052
181,62.02629521,1.950165274,0.5858891686
182,67.83938608,2.003366746,0.6264021746
183,54.21573286,2.01795682,0.5469301201
184,120.8619236,1.957464426,0.936912259
185,78.60426082,1.952439658,0.6848202447
186,63.4507772,1.908706811,0.5897617322
187,110.45546,1.911416731,0.8698526127
188,45.84820787,1.86646117,0.4802905737
189,59.8438835,1.951244072,0.5730184891
190,128.060995,1.997817936,0.9842475981
191,27.21065095,1.869216233,0.369658853
192,34.97942388,1.916962244,0.4212066613
193,26.70898617,1.848748825,0.3643985967
194,42.64689278,1.976995405,0.4735167083
195,26.83860561,1.916712665,0.3727216788
196,61.18410288,2.047269863,0.5916655178
197,27.4191256,1.983595658,0.3836085986
198,45.45098791,1.953227227,0.4875668422
199,43.34652836,1.945306334,0.474160198
200,59.62689315,1.854821693,0.5610132822
201,35.20067971,1.873912336,0.4177403372
202,92.53284587,2.054340047,0.7790507545
203,76.28989423,1.918519626,0.6672753606
204,42.57384253,1.91394142,0.4660758872
205,77.22420033,1.959383305,0.6773771152
206,130.2733426,1.917853903,0.9885314411
207,17.20546219,2.061668571,0.3314877511
208,41.44710058,1.932231255,0.4614012937
209,29.04103573,1.96708261,0.3914280424
210,64.42941345,1.918330332,0.596656228
211,132.2746725,1.938817716,1.002773432
212,114.2342746,1.898027809,0.8908578993
213,116.3121516,1.93643537,0.9074937212
214,49.0988087,1.88664402,0.501881927
215,68.58652333,1.855391012,0.614407672
216,36.75833801,1.982785916,0.4391091772
217,50.154279,1.975954561,0.5180878817
218,42.58630531,1.958809225,0.471135382
219,69.32317989,2.053690597,0.6408258196
220,44.88359396,1.932786027,0.4819182527
221,143.4670135,1.944205907,1.069993197
222,67.93842049,2.043246042,0.631422698
223,28.53588272,2.004844525,0.3926169475
224,63.93821439,1.922769939,0.5942257137
225,49.28417584,2.034702666,0.5194362635
226,82.96508958,2.069959029,0.7238352666
227,48.43585278,1.815811286,0.4900654571
228,50.13127457,2.086231896,0.5302039879
229,53.24433158,1.972948264,0.5361470189
230,36.81518304,1.98273734,0.4394421431
231,29.8864743,2.064225952,0.4072541194
232,67.42741611,1.879477055,0.6101844513
233,64.4960662,2.010497149,0.6072937281
234,37.18307429,1.978813183,0.4411959546
235,151.3658475,1.990534181,1.122157652
236,40.08240911,1.944019987,0.4545879893
237,65.42249434,1.981555816,0.6095924776
238,43.92966624,1.848465209,0.4668711318
239,109.3522018,1.911418164,0.8632857591
240,23.81091601,1.9522598,0.3586493984
241,207.8723859,2.006929308,1.460327775
242,39.75938351,1.939425619,0.4521547325
243,37.62332421,1.964195789,0.4421923349
244,54.66483672,2.00865587,0.5485699185
245,38.68518626,1.965067157,0.448609761
246,43.09928955,1.874679897,0.4648411565
247,55.02772234,1.945986093,0.5437666433
248,64.03727578,1.94526416,0.5973147228
249,84.78392782,1.904519622,0.7162795284
250,31.90688268,1.948948481,0.4064717519
251,128.7583163,1.953238004,0.9834449944
252,47.76024696,1.988788897,0.5052637284
253,27.49552932,1.985139769,0.3842349504
254,51.08708218,2.000873373,0.5264090385
255,41.13722156,2.007122327,0.4678780059
256,30.92758222,1.987855416,0.4049655753
257,63.43586639,1.961262167,0.5955124613
258,27.10967196,1.953421109,0.3784138848
259,48.82527763,2.056703931,0.5191493115
260,64.62648816,2.069233831,0.6145963472
261,45.94023978,1.958370375,0.4910505166
262,87.94822806,2.031581226,0.7492326048
263,32.12080132,2.02361661,0.416041536
264,91.60394225,1.955038212,0.762488029
265,66.91792704,1.943175007,0.6142293284
266,91.61646973,1.945115741,0.7614601005
267,152.828307,1.965656167,1.128098544
268,170.4679532,1.887719949,1.224436859
269,33.88498702,1.994711201,0.4233309292
270,109.1196052,1.984359878,0.8700058904
271,46.33990487,1.854726161,0.4819134516
