replication,el_app_wt,ur_scan_wt,objective
0,25.81659879,2.804616704,0.4652943091
1,22.56028259,2.754063053,0.4402944023
2,18.48286798,2.874427116,0.4293978619
3,18.2047223,2.842501403,0.4241949315
4,20.45639755,2.718282208,0.4237956276
5,24.34946548,2.795866669,0.4555891467
6,26.05333989,2.708629995,0.4560382924
7,17.85645055,2.827205108,0.4204222971
8,17.66293762,2.930714521,0.4307714803
9,15.7465809,2.823980979,0.4075053125
10,16.85406038,2.866398452,0.4188105049
11,20.87952727,2.760705765,0.4310279854
12,20.89587703,2.852043505,0.4412739432
13,20.44771148,2.755698528,0.4279012936
14,16.92645111,2.752509218,0.4065870427
15,15.73318254,2.802819735,0.4050743111
16,17.34478702,2.791445831,0.4134034277
17,18.56310626,2.796275157,0.4211919198
18,14.29081291,2.923338772,0.4098797817
19,14.18305235,2.772445013,0.3924723765
20,26.30991284,2.801092095,0.467839079
21,28.254077,2.799334725,0.4792162214
22,24.33665978,2.931911335,0.4706289962
23,21.78762746,2.871449974,0.4487382557
24,20.96615827,2.838681484,0.4402076149
25,15.2683879,2.866045658,0.4093327789
26,33.37233582,2.851225285,0.5154476655
27,23.37317739,2.870375876,0.4580567088
28,19.11750906,2.922542836,0.4385216785
29,16.39961727,2.828610021,0.4119067718
30,18.36706212,2.87656176,0.428945724
31,18.72958878,2.777452839,0.4200915185
32,25.66018099,2.761517411,0.4595744405
33,16.09806627,2.801475422,0.40709687
34,16.34014521,2.813522105,0.4098763363
35,15.94479145,2.833781209,0.4097740517
36,18.47064426,2.762612335,0.4169012372
37,17.34406696,2.753212284,0.4091509699
38,20.50779997,2.850061948,0.4387437876
39,16.1230346,2.851448562,0.4127980621
40,17.80956502,2.893290248,0.4274860099
41,19.27435977,2.812621566,0.4272418393
42,25.57985015,2.857165175,0.4697238101
43,16.67527109,2.781335992,0.4082948984
44,21.77476712,2.690134573,0.4285155505
45,28.00470104,2.816513881,0.4796406358
46,23.0515653,2.797678529,0.4480648681
47,20.75148318,2.896109152,0.445310639
48,25.33262317,2.622082111,0.4421318804
49,19.33611195,2.739396228,0.4194732631
50,23.71083345,2.795277477,0.4517222997
51,22.06239482,2.8268691,0.4454203454
52,16.71323116,2.84058547,0.4151041266
53,20.81886933,2.816168407,0.436829442
54,14.76950379,2.828205772,0.4021587989
55,24.78288025,2.786157576,0.4570902083
56,20.44789207,2.872307893,0.4408589648
57,19.92034079,2.908877458,0.4417820635
58,19.05299833,2.844719468,0.4294906452
59,20.28964064,2.903972626,0.4434352956
60,20.41932523,2.970472428,0.4515960946
61,16.66865768,2.799348228,0.4102568925
