replication,el_app_wt,ur_scan_wt,objective
0,21.53083621,2.964491635,0.4575476988
1,19.3706503,2.961648612,0.4443735579
2,15.62467924,3.046257764,0.431477128
3,15.79120298,3.015050908,0.4290009122
4,16.23736046,2.848175751,0.4131149274
5,20.64712143,2.956817624,0.4514348239
6,22.25500914,2.923973296,0.4573562143
7,15.8528582,3.001737248,0.427888612
8,15.30395184,3.107691214,0.4363939752
9,13.86608408,3.012413366,0.417248811
10,15.17278464,3.015707025,0.4253927527
11,18.18001979,2.893992525,0.4297691285
12,17.85661002,3.025581027,0.442465015
13,17.87932979,2.928902038,0.4318581419
14,15.12640027,2.933333905,0.4159640863
15,13.98815728,2.962792962,0.4124620589
16,14.93679212,2.959189178,0.4177082745
17,16.11087599,2.9640939,0.4252418381
18,12.64949948,3.070775188,0.4164918829
19,12.62421243,2.923545056,0.3999824612
20,21.38875879,2.93602649,0.4535392059
21,22.70134317,2.950984852,0.4630142485
22,20.11142938,3.094370036,0.463529782
23,18.68899928,3.027909116,0.4476783896
24,17.92348758,3.023441943,0.4426254198
25,13.61406656,3.025683765,0.4172231955
26,27.70995137,2.999051179,0.4981680956
27,19.6473337,3.059066854,0.4568447319
28,16.95166899,3.101697768,0.445535877
29,14.1198754,2.967062787,0.4137205204
30,15.8559673,3.043984455,0.4326012527
31,15.49841969,2.940521862,0.4189771495
32,18.89786229,2.905954332,0.4353710901
33,14.2651576,2.981719545,0.416213824
34,14.31299208,3.014840545,0.4201786642
35,14.16658966,3.001378612,0.4178114509
36,16.11124571,2.929203466,0.4213673239
37,14.97062571,2.896385965,0.4109315301
38,17.84144622,2.986453735,0.4380272774
39,14.30168268,3.000698861,0.4185400481
40,15.48188621,3.070378114,0.4333072084
41,17.01720224,2.986908747,0.4331716202
42,21.55979883,3.040134708,0.4661248812
43,14.53846099,2.946140506,0.4138874034
44,17.84967523,2.862479338,0.4243013266
45,23.56919785,2.984643282,0.4719198756
46,19.61094773,2.971291443,0.4468753254
47,17.71949305,3.083993823,0.4481391532
48,21.05500431,2.806281177,0.4371364262
49,16.77148449,2.870123417,0.4187328667
50,19.99161649,2.968104202,0.448787073
51,17.70475378,2.983506093,0.4368861162
52,14.82039418,2.962089651,0.4173377044
53,18.17376222,2.986785071,0.4400421639
54,13.34777095,3.014329025,0.4143764648
55,21.14036016,2.94645423,0.4532192805
56,17.05794664,3.033648257,0.4386074253
57,17.32787905,3.034079469,0.4402620782
58,16.67829777,2.992268169,0.431749823
59,16.84587443,3.084399631,0.4429841322
60,17.43449681,3.116024819,0.4500017466
61,14.69470463,2.942492184,0.414412056
62,13.93884687,2.962946332,0.4121855858
63,18.27032643,3.065491909,0.4493621551
64,14.30622624,2.857098706,0.4026115203
65,12.75794051,3.07357219,0.4174481432
66,17.02564265,3.011752986,0.4359823317
67,14.81324001,3.123891167,0.4352730662
68,16.38673277,2.878479904,0.4173711764
69,23.32748658,3.017430359,0.4741241268
70,16.60946923,2.891815452,0.4201787163
71,18.15078148,2.898829755,0.430132561
72,18.00271768,2.974318326,0.4376388478
73,17.25964475,2.913969155,0.4265103312
74,17.20967482,3.072993409,0.4438822527
75,17.84328844,3.089836929,0.4495252646
76,15.70103255,2.876335446,0.4130513544
77,21.65124262,3.072657398,0.4702828217
78,20.30437065,3.006259641,0.4548881981
79,21.13988892,3.069596931,0.4668989978
80,17.10738286,2.967198877,0.431518424
81,16.21137954,2.962628505,0.4256772517
82,18.62750575,2.949382408,0.4385871669
83,18.45641539,2.968483392,0.4396911034
84,18.0739245,2.947376799,0.4350691949
85,15.43036043,2.945213438,0.4190933211
86,17.50999046,3.039769038,0.441978249
