replication,el_app_wt,ur_scan_wt,objective
0,15.1247442,3.222526231,0.4480867094
1,14.76402418,3.097608487,0.4320598171
2,12.22463947,3.114290634,0.4187980038
3,12.62200766,3.314297237,0.4433862466
4,12.18614346,3.065413018,0.4131380147
5,14.83043723,3.035634159,0.4255690965
6,15.63115584,3.113144273,0.4389475135
7,13.0831629,3.095381624,0.4218072613
8,12.34782149,3.141721514,0.4225791057
9,11.80615063,3.084524007,0.4129995958
10,12.8166686,3.065879778,0.4169430028
11,14.22897226,3.022765761,0.4205591258
12,12.92713748,3.086529182,0.4198949338
13,14.27453867,3.101582864,0.4295878103
14,12.6553967,3.064401219,0.4158187666
15,12.05252638,3.176132932,0.4246448876
16,11.80974126,3.111253154,0.4159908738
17,12.89855163,3.023889748,0.4127648428
18,11.04149449,3.278128652,0.4299596983
19,10.72757864,3.193625473,0.4187019095
20,13.38430878,3.096111994,0.4236809484
21,16.01116963,3.130427093,0.4431298137
22,14.78084619,3.252462673,0.4493659687
23,13.98686616,3.230910758,0.4422452399
24,13.71339256,3.087011793,0.4246286471
25,11.49265786,3.1672722,0.4203278111
26,19.54749628,3.185032002,0.4702465892
27,14.58835319,3.133959055,0.4350531084
28,13.37534543,3.073866625,0.4211558875
29,11.90696649,3.122433495,0.4178118555
30,12.06412719,3.059712821,0.4117783721
31,12.02353911,3.077501138,0.4135132561
32,13.85755668,3.092342171,0.4260790309
33,11.92752967,3.078574174,0.4130609976
34,11.949458,3.10925248,0.416600224
35,11.38341588,3.197881309,0.4230785733
36,12.90431281,3.026645174,0.4131052939
37,12.47436564,3.022111866,0.4100423837
38,14.10651829,3.170279685,0.4362206691
39,11.77904957,3.122209492,0.4170255561
40,13.07383886,3.1595257,0.4288788804
41,13.16053679,3.152267544,0.4285884779
42,15.88727723,3.078294297,0.436599826
43,11.88932702,3.049431389,0.4095955136
44,13.28557714,3.087363039,0.422121154
45,16.39348335,3.12548101,0.4448559258
46,14.39431192,3.110496443,0.4312911441
47,13.79733611,3.123061971,0.4291338864
48,15.4076593,2.910993749,0.4151560076
49,12.83707759,3.072967646,0.4178520257
50,14.41836974,3.110150832,0.4313959441
51,12.13055856,3.150829404,0.4222978617
52,12.52348001,3.117698768,0.4209554981
53,13.81371289,3.139686558,0.4310785435
54,11.15776281,3.086633759,0.4093745614
55,15.9988495,3.196401115,0.4503869265
56,13.39930157,3.14999611,0.4297573153
57,13.139282,3.206526473,0.4344907311
58,13.75882586,3.212069793,0.4387944166
59,13.08052496,3.22581298,0.436283932
