replication,el_app_wt,ur_scan_wt,objective
0,29.55239115,2.541788314,0.4583280139
1,24.90914466,2.399111396,0.4148366511
2,20.61840045,2.52505583,0.4032903329
3,20.17165193,2.588656039,0.4076978055
4,26.2098726,2.410429845,0.4238366848
5,28.79152812,2.385444639,0.4364275479
6,30.76343194,2.458827799,0.456318755
7,19.30666269,2.412192542,0.3829420048
8,20.32385401,2.43951912,0.3920330015
9,17.26297392,2.359082316,0.3648760545
10,17.87215477,2.403004138,0.3733823334
11,23.21145277,2.387679806,0.4034611655
12,23.91086208,2.557906087,0.4265383475
13,23.66358449,2.544975458,0.4236297205
14,18.07342365,2.454088438,0.3802563957
15,16.58293235,2.451452095,0.3710914968
16,19.33403549,2.48519086,0.3912158624
17,20.12072693,2.406633194,0.38716992
18,15.24341111,2.637768557,0.3838199851
19,14.74963758,2.468631537,0.3620878548
20,30.81090747,2.404878503,0.4506069814
21,35.87339598,2.453006449,0.4860883911
22,30.41687948,2.570843841,0.4667021697
23,25.23076131,2.500842983,0.4280545456
24,23.48281337,2.448652323,0.4118511314
25,16.00990708,2.532893856,0.3767297167
26,42.83945199,2.522074433,0.5352272306
27,27.22760397,2.528454991,0.4430085147
28,21.18764749,2.457118048,0.3991300658
29,18.02012726,2.403643818,0.3743341976
30,20.05627025,2.487990231,0.39582592
31,21.92917207,2.464031616,0.4043120769
32,35.89820863,2.352722108,0.4750933808
33,17.28928271,2.418241682,0.3716059174
34,17.93071595,2.407527888,0.3742335508
35,16.88103324,2.541810687,0.3829057504
36,19.85907404,2.3938688,0.3841941963
37,18.83844492,2.445377714,0.3838422356
38,22.21723773,2.471230206,0.4068265967
39,17.73758632,2.473426066,0.3804059894
40,19.85628579,2.417824272,0.3868393186
41,21.39567184,2.571227863,0.4130471743
42,29.87325809,2.442573862,0.4492141082
43,18.60852957,2.385960025,0.3758717263
44,26.55084532,2.400099733,0.4247184941
45,32.06126401,2.48888402,0.4673835261
46,26.02617105,2.434460666,0.4254133144
47,23.83017007,2.412379516,0.4098884189
48,32.59325329,2.391752019,0.4597576843
49,21.30903864,2.401682996,0.3936931819
50,27.03261849,2.500076732,0.4386947469
51,26.22505843,2.472070445,0.4307760322
52,18.02193276,2.428185737,0.3770718246
53,23.56397329,2.481702968,0.41600652
54,15.47229039,2.409161269,0.359781552
55,28.88999612,2.451710706,0.4443765633
56,23.54045268,2.475146096,0.4151379751
57,21.60670738,2.556189936,0.4126324574
58,20.30858576,2.521242511,0.4010224958
59,28.48397765,2.583559026,0.4566096
60,23.77457039,2.698268698,0.4413229331
61,18.4926153,2.498433071,0.3876787656
62,16.66760096,2.364024299,0.361881277
63,22.25898837,2.498985697,0.4101590559
64,17.6690758,2.420750354,0.3741453319
65,14.98594451,2.546697017,0.3721683859
66,20.79332782,2.532819148,0.4051941582
67,19.46004781,2.583368996,0.4028746174
68,20.83377632,2.443243981,0.3954821268
69,33.83914158,2.511876652,0.4805208676
70,21.59835942,2.385720463,0.3936417146
71,25.08339388,2.368185003,0.412437583
72,24.58550953,2.445926385,0.418111917
73,20.92810284,2.540983047,0.4069034903
74,21.97576359,2.404093884,0.3979296593
75,22.28052794,2.516335668,0.4122150421
76,19.02041432,2.50299361,0.3913271531
77,29.0638021,2.484632426,0.4490690916
78,27.27781964,2.467660492,0.4365524732
79,31.9170761,2.500993319,0.4678707423
80,20.88937311,2.536168914,0.4061380526
81,22.3818134,2.540222893,0.4154720679
82,23.29879536,2.498081201,0.4162478836
83,23.91261785,2.490169407,0.4190225007
84,23.62298557,2.575508986,0.4267806745
85,20.36198691,2.430340269,0.3912401107
86,27.33559708,2.625029739,0.4543818583
87,22.09675132,2.43189427,0.4017387561
88,86.63464414,2.420258241,0.7845999879
89,29.64676896,2.474365501,0.4513983629
90,27.56314314,2.575138742,0.4501928551
91,22.91627119,2.586561715,0.4238021223
92,19.05907988,2.450514603,0.3857263044
93,19.08814264,2.400427968,0.3803341153
94,23.22583885,2.470117066,0.4127064925
95,15.86049286,2.536534569,0.37624487
96,25.18611677,2.496265725,0.4272802201
97,30.12771129,2.449325364,0.4514788775
98,14.59439326,2.518709744,0.3667280266
99,22.64243934,2.460846922,0.4082038605
100,25.07123284,2.484857496,0.4253288062
101,31.05755897,2.415205893,0.4532226328
102,24.38193106,2.41776341,0.4137709209
103,15.35796145,2.443530261,0.3629197995
104,22.99212412,2.415125739,0.405205186
105,25.76638588,2.467230146,0.4275080274
106,26.83827525,2.373636038,0.4234889759
107,23.06681276,2.535408086,0.4190144664
108,16.63633781,2.578833001,0.3855628204
109,15.89724035,2.450761655,0.3669332812
110,20.65397011,2.40048851,0.3896612439
111,15.73071528,2.511012112,0.3726365558
112,18.09940778,2.409841905,0.3754947818
113,29.97082637,2.471870795,0.4530500865
114,28.85177408,2.426456428,0.4413430202
115,31.00802862,2.451946843,0.457010137
