replication,el_app_wt,ur_scan_wt,objective
0,21.4315317,2.904652541,0.4503078122
1,19.47234568,2.809767885,0.4281032512
2,15.92954123,2.856779876,0.412238684
3,15.82090364,2.999325209,0.427430402
4,16.23369732,2.794978195,0.4071822835
5,20.55399847,2.725910444,0.4252241672
6,22.13259327,2.797280471,0.4425505678
7,15.8009895,2.777815306,0.4026996541
8,15.36537555,2.821359025,0.4049449049
9,13.94976111,2.717575315,0.3849871051
10,15.19964405,2.747647672,0.3957682575
11,18.36818285,2.753514417,0.4152804681
12,18.21446904,2.842699053,0.4242749088
13,18.04672966,2.870743537,0.426392514
14,15.24832618,2.79947343,0.4018164497
15,13.86959461,2.833435353,0.3973832611
16,14.86080708,2.820657874,0.4018636154
17,16.08659466,2.781885996,0.4048519836
18,12.55012257,2.969111717,0.4046044124
19,12.72461955,2.840154174,0.391314469
20,21.32021047,2.748503619,0.4322953057
21,22.48342173,2.874287399,0.4531951579
22,20.15377723,2.988921035,0.4520652969
23,18.69843194,2.890217506,0.4324354686
24,17.84206447,2.787884653,0.4159677262
25,13.69584205,2.906443346,0.4044610189
26,27.49865918,2.907190059,0.4867036128
27,19.55903592,2.860827745,0.4342925823
28,16.73722516,2.838930861,0.4150631025
29,14.25543477,2.778672299,0.393595145
30,15.80972699,2.867868013,0.4127575193
31,15.39104372,2.803138609,0.4030732009
32,18.97757921,2.709566699,0.4140247475
33,14.46428162,2.796583882,0.3968284569
34,14.34142177,2.772998594,0.3934765607
35,14.14563823,2.92447474,0.4091418654
36,16.09631297,2.729960546,0.3991403363
37,14.74774935,2.742930969,0.39255433
38,17.77866226,2.82102088,0.419272135
39,14.39005083,2.818200471,0.3987884502
40,15.59302465,2.821464937,0.406311727
41,17.01887175,2.917723981,0.4254943614
42,21.60784109,2.778341947,0.4373227625
43,14.48017775,2.74218259,0.3908784886
44,17.59724733,2.789508936,0.4146909571
45,23.52277836,2.833666794,0.4548684039
46,19.71360182,2.848485084,0.4338412107
47,17.66959252,2.839805093,0.4207100452
48,21.20215856,2.678456382,0.4238095894
49,16.71577449,2.767970623,0.4070509491
50,19.75339088,2.781451755,0.4266299026
51,17.93171777,2.839054337,0.4221868972
52,14.8887784,2.788821895,0.3984927804
53,18.37111679,2.831328553,0.4239439472
54,13.31284546,2.800377259,0.3903961565
55,20.96109192,2.848809365,0.4413027782
56,17.04779734,2.852277677,0.418394726
57,17.33917038,2.861896806,0.4211978815
58,16.62980618,2.911181597,0.4224515635
59,17.10023478,2.982597693,0.4331868555
60,17.59040196,3.01456925,0.4396569125
61,14.69988169,2.841989192,0.4032758727
62,13.84817129,2.687091657,0.3809953307
63,18.41105756,2.867696471,0.4282225696
64,14.31036597,2.797430309,0.3960063397
