replication,strategy,n_urgent,rule,electiveAppWT,electiveScanWT,urgentScanWT,OT,objective
0,1,17,6,28.14478222761969,0.6538726412008797,2.9665170327295862,0.8585438105254091,0.49714146927721403
1,1,17,6,39.916394217597485,0.6523022049670153,3.0443537752017544,0.8174670805810235,0.5758591152065291
2,1,17,6,92.0978425908216,0.6613457679641176,2.9262826578655585,0.8855831338898258,0.8733439615336032
3,1,17,6,43.12497597485498,0.6612035393955908,3.0281195313446867,0.9336445099043847,0.5931540112695781
4,1,17,6,31.573382455412325,0.6464025398469981,3.0270744924980457,0.8179828156641724,0.5242784106073959
5,1,17,6,35.712105109310556,0.6552880338400965,3.049600694301026,0.8690647991449078,0.5514165758110895
6,1,17,6,65.31883225388204,0.6605869383076298,2.9043350404867643,0.7391061650221316,0.7115064663271922
7,1,17,6,61.05288674431061,0.6526626316658677,3.0425146157650724,0.911384403792794,0.7014672196741585
8,1,17,6,24.381100623162563,0.6511618905700659,2.9411577646731817,0.846730781666676,0.4719209061333053
9,1,17,6,41.56293724181568,0.651174224027748,2.9544333387438035,0.8820038617478638,0.5756688069347222
10,1,17,6,40.62014762206897,0.6512516602529648,3.0717452870808346,0.8921864315510964,0.5830916248863762
11,1,17,6,26.51221338835957,0.6513875216590267,3.094230672778388,0.8689869655195628,0.5016142020648183
12,1,17,6,44.00955451387309,0.6478080643826817,2.9786796979969723,0.8091158567221289,0.5929260448997018
13,1,17,6,171.52014543699087,0.663543014252794,3.0419694942452304,0.8789164976356195,1.3589498571204475
14,1,17,6,74.83137520462904,0.6573530361139489,2.9331426811191887,0.7813566936860629,0.7713295947550827
15,1,17,6,27.40958670772573,0.6544441285577512,2.9698439363207654,0.8132812102007908,0.4931349614228969
16,1,17,6,26.676968350187234,0.6472851610104945,2.929964316246505,0.7319712649610978,0.4843430689689801
17,1,17,6,57.36349390217438,0.6563379446585742,3.047155947494316,0.770533975461114,0.6800222515202476
18,1,17,6,61.14113333125747,0.6630279920729856,3.007381444279769,0.9298510786734683,0.6980888112568243
19,1,17,6,38.37141379216026,0.6518529025100215,2.9832255848357123,0.8667625756317576,0.5598707819985728
20,1,17,6,38.1783152180717,0.6490072995103137,2.915251512861346,0.774233493928772,0.5511687110604175
21,1,17,6,28.42575778744136,0.6472909664033191,2.938036761928435,0.9039844342165805,0.4956494683141199
22,1,17,6,26.6759366976153,0.6415446925209874,3.049599967916377,0.7887353029130463,0.4976297783654028
