replication,strategy,n_urgent,rule,electiveAppWT,electiveScanWT,urgentScanWT,OT,objective
0,3,20,5,84.75621923306586,0.3576587969814036,1.9879422951112744,0.6264826655723051,0.7253837821933113
1,3,20,5,182.92398056043044,0.36374336610166164,2.09138180087677,0.726605228754994,1.3212089732745842
2,3,20,5,173.62586461555946,0.3626373142934055,2.205656167079223,0.7545114476550386,1.278560196831577
3,3,20,5,56.11689191548757,0.3617393479882257,2.1551036881349215,0.7971581764570167,0.5734850838928934
4,3,20,5,71.71416846905566,0.36087605027844144,2.0450808678986307,0.6994982377993181,0.6541012579553379
5,3,20,5,126.20561305235691,0.36160429656521886,2.0673655902424017,0.7128221746171864,0.9809311750211214
6,3,20,5,336.6419618578476,0.3658326246425084,2.081565087811475,0.6573394968765333,2.2351062112916376
7,3,20,5,133.169514871853,0.3527972021744641,2.0461192139235855,0.7219212828155606,1.0200222630858726
8,3,20,5,111.81934817870402,0.3584573935004951,2.0358889892685834,0.6119658050401107,0.8918012459030807
9,3,20,5,127.66140064070485,0.35784173176727374,2.0819312815054465,0.7647464344447233,0.9912149874730547
10,3,20,5,206.70645105253215,0.36409524097643503,2.12518039133399,0.8414286731487295,1.4665266965720236
11,3,20,5,54.05871576002796,0.3604192993037887,2.1217782449370244,0.7420321884840081,0.5575312083265025
12,3,20,5,105.109264544656,0.36267867612962007,2.037222418886158,0.5806142056915543,0.8520084307372874
13,3,20,5,208.79911126691408,0.3672415670971208,2.044198102855856,0.7280639611302863,1.46998497531879
14,3,20,5,157.01698126838534,0.3568668672702972,2.017427354927181,0.6919822737404219,1.1587834834942026
15,3,20,5,122.20013973362919,0.35876748223212557,2.0736721015908715,0.6725307577465636,0.9577897954166197
16,3,20,5,126.4336582013746,0.35809577414252086,2.0317725986927004,0.6577647831681228,0.9783338097835614
17,3,20,5,139.14277191136338,0.3642485751360069,2.0818949604448242,0.7078603926875311,1.059552447458334
18,3,20,5,172.31843703987005,0.36321889789097506,2.123469959130402,0.7561361292417246,1.2616460889502235
19,3,20,5,67.87817305678675,0.37185257430776053,2.1171353834544218,0.6986150537277653,0.6392740092139044
20,3,20,5,128.1502122714449,0.3550504839847548,1.9873499028298005,0.649198141735814,0.9836155384381021
21,3,20,5,48.8365802286081,0.36519658157519935,2.0790181879168306,0.6867894429421508,0.5216959508118388
22,3,20,5,154.48812827732323,0.36606217249081385,2.1210471315286714,0.801720879820512,1.1552440956301095
23,3,20,5,77.41819577295475,0.35681845676122975,2.1002728679254865,0.6892086868077907,0.6941862458783561
24,3,20,5,278.25800783233825,0.36359940838835964,2.0958524111594596,0.6523378841967216,1.8891701557975087
25,3,20,5,216.8788108322409,0.3612615471084946,2.039889761390819,0.717163250799347,1.5175997205051754
26,3,20,5,158.1815685854522,0.3608220360692783,2.0922449277403152,0.7106736276150167,1.1740286145035996
27,3,20,5,89.91473011101837,0.3593639998532297,2.139050855312665,0.7082016064305776,0.7728790441082625
28,3,20,5,204.51412110551297,0.3596280375970721,2.1247432870695793,0.7246095311758038,1.4534285464135621
29,3,20,5,187.33549830938085,0.364973140977944,2.174414201803269,0.6493447846335052,1.3566938298196938
30,3,20,5,193.8597769986657,0.3568131559575844,2.052410939410919,0.6572906157893001,1.3819729039742232
31,3,20,5,268.39283213721717,0.356849179787505,2.1214109238753545,0.7735056443259432,1.8332887066441892
32,3,20,5,74.9822255914162,0.35922789083691625,2.1067656281415608,0.7860854013891114,0.6804078411709841
33,3,20,5,102.49877439734638,0.3601132274396873,2.0492602375413025,0.635311062287571,0.8378073343141906
34,3,20,5,103.98377394997566,0.36446643963697983,2.0529276877915623,0.7021755593835372,0.8470541118378064
35,3,20,5,150.5652488321949,0.3598597343178393,2.0593889419918945,0.7587780983369307,1.1250427127939102
36,3,20,5,93.92168770371747,0.35922735284434437,2.0545779230865273,0.6667918173261493,0.7873441008015832
37,3,20,5,265.3217671343301,0.3633356129578647,2.1315218343097833,0.6464740528179599,1.8161319923101948
38,3,20,5,128.22994713541155,0.36563773162928487,2.0833330515827204,0.7270542644224249,0.9947549450294979
39,3,20,5,73.1004680238198,0.36194738259712683,2.143285656543766,0.7828073274779138,0.673264684202203
40,3,20,5,105.18985398326501,0.36306988744385854,2.156237925948385,0.7356786860326195,0.865712075005763
41,3,20,5,247.2536137479984,0.3590969548141101,2.1421853470771737,0.7297706728616646,1.7097682950006288
42,3,20,5,176.24349876164834,0.3600762991289761,2.0745968250045803,0.7673880970014028,1.2795792033436537
43,3,20,5,148.83646922747803,0.36420338069755526,2.0348305966873093,0.7785096077661608,1.1120236529700862
44,3,20,5,222.6941734506893,0.36380021007682684,2.0194646307882596,0.6648301875246306,1.549945515230576
45,3,20,5,170.176956684168,0.36681535053311326,2.060859553908057,0.6996889006917749,1.2419424703796729
46,3,20,5,159.10259994585434,0.3579873623388609,2.0680311700957663,0.7900496094248102,1.1768205265137417
47,3,20,5,102.7977261863753,0.3582991847819251,2.135036924417938,0.7542746024668209,0.8491175522351794
48,3,20,5,83.33111658571619,0.36220152831397856,2.1149113140346305,0.8552661374934661,0.7310086971093013
49,3,20,5,136.02759154804772,0.3652271541632088,2.0625359823673253,0.7563917700316014,1.038858709636336
