replication,strategy,n_urgent,rule,electiveAppWT,electiveScanWT,urgentScanWT,OT,objective
0,2,15,4,19.734379085188678,0.0889054692063048,2.4548981255388482,0.9768182418646179,0.3902330005669475
1,2,15,4,34.03880138766783,0.08822530783360574,2.612268381719244,1.1519389772069297,0.49286395543508166
2,2,15,4,31.691534630565013,0.08954159237538939,2.6992431684269946,1.0777649457695375,0.4885559946896959
3,2,15,4,20.240004202659456,0.08995746916403445,2.592618874028935,1.1330179677551273,0.40854497927301325
4,2,15,4,19.889212807201456,0.08710141203049473,2.476618480172024,1.0397382035613694,0.39356800260166214
5,2,15,4,22.439450958214405,0.0862945877486335,2.585204283746352,1.1397887291491708,0.42081308088182323
6,2,15,4,39.39797872332325,0.09399385486199073,2.538984421276074,1.0745599105029464,0.5166211582568053
7,2,15,4,27.201493792006602,0.0880770371614974,2.512199888627627,1.063868831341441,0.441046974482474
8,2,15,4,22.579365552317334,0.08953731857431108,2.428561091428405,0.9532988030774167,0.40424110670028307
9,2,15,4,28.555068993183912,0.08865460956913572,2.522203752226481,1.1297776318762607,0.4502155101274497
10,2,15,4,26.848344196920067,0.09112811620600708,2.668858187941308,1.1603398965494067,0.45635137126086
11,2,15,4,18.774974304592728,0.08729211685309116,2.595932690644993,1.0938347018715253,0.400192765059321
12,2,15,4,26.56740729341584,0.08751748634054146,2.452108007531217,0.9473988789220769,0.43059577440872154
13,2,15,4,33.35646239482524,0.08808083353719706,2.5380763834861733,1.0488020890054595,0.4805588584517885
14,2,15,4,25.634948601100813,0.09090725123934151,2.4647814606852982,1.0856430290666814,0.4264535865112681
15,2,15,4,20.92298500350531,0.08581950076550396,2.534749160430968,1.0500940398569603,0.4061803730052582
16,2,15,4,29.482169517211855,0.08697294057978713,2.539766080614247,0.9527601365449948,0.45768533544847895
17,2,15,4,30.181652722400177,0.09009227191861552,2.4747966121915184,1.0752150860228806,0.45463009613080463
18,2,15,4,26.036070149038753,0.09101521610609677,2.644300237725839,1.1764986966783524,0.44878774555508577
19,2,15,4,16.966027622938952,0.08952490975614526,2.534560165702755,1.0258713687304537,0.3826060558495459
20,2,15,4,32.596556014544674,0.08639573231296771,2.5065145697091786,1.0736400453574317,0.4725287379907699
21,2,15,4,20.400432327572513,0.09132285982346272,2.5711374357455496,1.0302990908238157,0.4071130821120403
22,2,15,4,25.20216602285576,0.09002338355375271,2.622261781365707,1.1159629122250068,0.4413753131449343
23,2,15,4,21.257340022102532,0.08528245985444384,2.5908158100806027,1.0274469880718686,0.4144002091881376
24,2,15,4,35.406984512809466,0.08935787990546623,2.526880911335198,1.1008512522706926,0.4915204058992053
25,2,15,4,49.30784525926743,0.08826125689568882,2.515000290828374,1.021335349349241,0.5729435556829191
26,2,15,4,21.0643405065868,0.08975519441786613,2.515200507816995,1.0145625857828349,0.40484970229665096
27,2,15,4,26.351925135648937,0.08747581320619306,2.634597321719565,0.9945401648424592,0.44958973298262384
28,2,15,4,36.88491243125184,0.08994894261911159,2.5886533322837777,1.0960198253424065,0.5071811982175537
29,2,15,4,28.858485678351663,0.09060210054206619,2.6197836557330385,1.0387004840049474,0.4628637733256054
30,2,15,4,25.924944923477202,0.08796343447373503,2.4593681780857217,0.9679578696981459,0.4275782792524445
31,2,15,4,31.942539176691977,0.08616272025921227,2.6441097983600175,1.184725629741826,0.48392413936158113
32,2,15,4,22.43346045924065,0.08645641204842415,2.5396090523074215,1.1194799671600961,0.4157112863232888
33,2,15,4,27.383724319842095,0.08918461562967235,2.526933371847857,0.9821948033405535,0.443768733696441
34,2,15,4,23.084065816231263,0.0934328219355402,2.590617856591655,1.093539644232661,0.4252515821782271
35,2,15,4,21.214957742876287,0.08512931985360628,2.607622683116041,1.192131010802458,0.4160153640538237
36,2,15,4,21.784523252088043,0.08492319422949536,2.532455721900593,1.0615401225721164,0.4110537503624947
37,2,15,4,27.71535931791491,0.09284442730435162,2.5483709855549947,1.0118524078081799,0.4481247086206833
38,2,15,4,24.52659571570224,0.08829478685103415,2.671554064724516,1.1695676403232138,0.4428309816898405
39,2,15,4,19.042489623747098,0.0901069324429296,2.6365202988396934,1.1576075661477092,0.40629485239338115
40,2,15,4,19.98836560016946,0.09019361023459203,2.6271598280022137,1.1471385787225363,0.41088501422347684
41,2,15,4,50.162410872541635,0.08827224627167975,2.5811441679542373,1.0190209033538382,0.5853795754425837
42,2,15,4,27.23092168486055,0.08805270048226364,2.5614668951163004,1.1026200108244706,0.44669625234344146
43,2,15,4,24.129994377757075,0.08840533605797189,2.558466610500301,1.1229031517708694,0.42790498674858746
44,2,15,4,33.45241369470759,0.08996093896529955,2.532892100635204,1.0454734633359473,0.4805539657136789
45,2,15,4,27.415960601532035,0.08930006836075795,2.5716372511992702,1.1048812899393496,0.4489277140312604
46,2,15,4,20.352793835555662,0.08683094795500133,2.627760339848969,1.184016698736357,0.4131209534488278
47,2,15,4,32.03850275389526,0.08848054612334878,2.582348196144245,1.0655473981453847,0.47763295088445135
48,2,15,4,23.572574477894733,0.08998627624748808,2.516005341950947,1.177999397381972,0.4198690924264627
49,2,15,4,26.722508098466072,0.0923431400197847,2.449743803013755,1.069932698178176,0.43125630409557236
50,2,15,4,31.15476646718054,0.09025261928887733,2.6119957676091117,1.1769890815128154,0.47566679045169025
51,2,15,4,31.48881300793712,0.08675715233315612,2.5468783254372314,1.0844000402128082,0.47041989136566725
52,2,15,4,18.52103957425357,0.08973206021738277,2.555760490101439,1.0695675626136694,0.3942176709691295
53,2,15,4,27.249924924640467,0.08844488246365513,2.565458636139154,1.181974449386772,0.4472528936462579
54,2,15,4,24.577670996722606,0.08761160084797473,2.667478918352343,1.1820757733456684,0.44268220717837103
55,2,15,4,34.57368338293637,0.08931099981305197,2.6053743036706365,1.0668555270381173,0.4952817681634221
56,2,15,4,23.464861882852283,0.08715073124375027,2.5014644720864503,0.9963366406839733,0.41761229382023424
57,2,15,4,18.220064829572177,0.08935569076624449,2.724540228375346,1.2031182745287945,0.4111794588843966
58,2,15,4,22.20914293665991,0.08677764819947006,2.532840802634334,1.0683271267158048,0.41362403523313973
59,2,15,4,31.96694751244009,0.09080898882807677,2.5827155078617148,1.2187255159687562,0.47724783924122277
60,2,15,4,17.561354075052712,0.0862294698973979,2.495624441431534,1.1122453710927707,0.38182347409786516
61,2,15,4,21.825316114946023,0.08628814744612857,2.540534664462752,1.0252924453059253,0.41219422530704797
62,2,15,4,31.098995998128725,0.08910215994443897,2.5253395151482163,1.0731543439064557,0.4657063508783458
63,2,15,4,30.87969130354865,0.08613519227688497,2.497356438844966,1.162153267115673,0.4612917350911985
64,2,15,4,19.138848678935467,0.08945094850746288,2.378825506488989,0.9673908587854281,0.37823566349244003
65,2,15,4,61.70922251397134,0.09122771613097463,2.447031375989757,1.0999428464751446,0.6392091757883738
66,2,15,4,28.20431075621216,0.08658877123759767,2.5877682795009154,1.108019918143086,0.4554126109537455
67,2,15,4,29.90298354943314,0.0871291091930622,2.6085984000038085,1.1405330083142295,0.46783821636609657
68,2,15,4,23.71191091105276,0.08893222129528838,2.511015770194691,1.0822545186587,0.42014407909535906
69,2,15,4,30.15005284077293,0.09080427871363429,2.544524402438036,1.106426990482439,0.4621895338469222
70,2,15,4,26.511488924659908,0.08717430148612959,2.503463166797356,1.0956423162093751,0.43596905578299927
71,2,15,4,26.820424925707357,0.08787108666498507,2.5699990061108733,1.0454660320878673,0.4452008315859741
72,2,15,4,42.718146865244336,0.08829224387629782,2.620505276865947,1.17640191601204,0.5454419367067977
73,2,15,4,20.111865408138563,0.08617673117882879,2.518310833887255,1.0877951340361824,0.399525799448615
74,2,15,4,23.18300232403728,0.08880318058301298,2.5502780328080745,1.0807378290857814,0.42135828732016667
75,2,15,4,39.91970605580537,0.08872561744293361,2.4674842885654704,0.983847070881799,0.5117822189029413
76,2,15,4,23.066421106234245,0.08705818421810287,2.494320787324324,1.0178025305609562,0.4144468797794938
77,2,15,4,36.07329619301345,0.09046017261302768,2.5709169068141824,1.1187343104114604,0.5003794352393542
78,2,15,4,22.14871966932829,0.08341522755410212,2.594651315915034,1.1948640932955297,0.420132207736561
79,2,15,4,42.34650187165804,0.08924485149291381,2.6357859857531043,1.1199133568879271,0.5449276206689444
80,2,15,4,63.794572589923156,0.08713345757609596,2.5302875397431226,1.129080974143899,0.6608726587210006
81,2,15,4,30.929197112390995,0.09074205995084164,2.601720555700139,1.0745508246521114,0.473182425508692
82,2,15,4,20.50624554600216,0.09221767595446474,2.516398092394325,1.0140235359813028,0.4016607734366839
83,2,15,4,30.305204975624115,0.09145924020164706,2.5750414404172934,1.038404492871094,0.4665038404568269
84,2,15,4,16.446817743881965,0.08467277494093103,2.53914289419597,1.0907916032708591,0.38002471290996076
85,2,15,4,20.685029631079253,0.08596535219340665,2.583976915822716,1.061039804449797,0.41023372257799573
86,2,15,4,20.4990134152609,0.08836989415517331,2.5206559355429645,1.1046822463262347,0.4020908187225966
87,2,15,4,20.079501660028615,0.08764711280061828,2.5196706295090214,1.1220883821488377,0.3994842464932362
88,2,15,4,26.594092013241667,0.08694876630458429,2.5123247523216583,0.9544201928823006,0.4374453614478926
89,2,15,4,21.16587958795763,0.0892598177741999,2.5636636715567684,1.1269342074258946,0.4108388975616109
90,2,15,4,24.11306769303097,0.08508157064513522,2.542113381043547,1.068039516795774,0.42598720717764194
91,2,15,4,22.221973404345363,0.08813632424830709,2.5674287141259935,1.1590383861269662,0.4175435083414518
92,2,15,4,20.775544742992167,0.08736457689905923,2.5816127899592964,1.054616426224326,0.4105098223545577
93,2,15,4,25.907950049919293,0.08696033057742998,2.52787891927575,1.122389520801655,0.4350894238674601
94,2,15,4,24.60196695066658,0.0870449826206571,2.5899836940549075,1.053216049969492,0.4342162454743543
95,2,15,4,35.138956112552236,0.0883491786394906,2.5822560584154903,1.0978631493667939,0.49607779287484954
96,2,15,4,22.034035775795875,0.08803953189210169,2.4389511822739363,1.0134190477536464,0.40214955066414293
97,2,15,4,24.934329406722153,0.08840603383331862,2.4471461899488154,1.0532432176760473,0.4203237596375002
98,2,15,4,22.695363316171093,0.09011887988968513,2.6520929703499743,1.1034853890953589,0.4297684450160949
99,2,15,4,46.01135514390857,0.08941484124403405,2.6121620609830165,1.1438587560727265,0.5641173429499495
100,2,15,4,37.89772306889366,0.08656405626991542,2.539790192911151,1.0788178298312534,0.5077805952573521
101,2,15,4,32.99861854667346,0.08708789309625989,2.6396104433685195,1.1260877564822382,0.48971039775527275
102,2,15,4,18.50522757879092,0.08838126182236088,2.5288622770840505,1.070663189184062,0.3911348616132531
103,2,15,4,35.98857625239987,0.08823922500443666,2.586038540295251,1.1346096891311164,0.5015553313764556
104,2,15,4,27.040923630342032,0.08763734638859703,2.5769011367255787,1.0864394090939158,0.44728022727710015
105,2,15,4,37.01403860909737,0.09035023553136984,2.489845748486136,1.0493376337646925,0.49697118599705503
106,2,15,4,23.789456509894094,0.08903366127235537,2.5604004890674377,1.1579211540662757,0.4260928510267039
107,2,15,4,21.28045221173338,0.08810154489774757,2.5217679092917273,1.0075824384474963,0.4068657927689223
108,2,15,4,23.360862255634206,0.08659017856888367,2.448436537505871,1.0250209426698902,0.4111012556889512
109,2,15,4,28.018347049871256,0.0858624369621263,2.5368116020504776,1.0451559412325042,0.4486438310802391
110,2,15,4,36.25907303737083,0.09387103613570236,2.559842425922675,1.1352162547956237,0.5002547519122664
111,2,15,4,22.624133971066385,0.08905526962815936,2.5691735418128188,1.2086188248929024,0.42013119098158136
112,2,15,4,22.475852519062,0.09025113424328575,2.5189787661468332,0.9622021253075551,0.41367136599485843
113,2,15,4,44.18110646986526,0.09090659356667385,2.5848460600879024,1.129564736303187,0.5501878943938856
114,2,15,4,25.890546713298697,0.08729020942327628,2.441732891366822,1.0179012697623007,0.425414051699282
115,2,15,4,26.66888799030875,0.0896082496597077,2.6840267318434874,1.104990176845979,0.4569685733217491
116,2,15,4,33.72785844987035,0.08596983241629519,2.6012239860380304,1.1712168665845923,0.4897859495391681
117,2,15,4,90.57290871700332,0.09334867510731311,2.634064392983913,1.0680830025659147,0.8317982780914862
118,2,15,4,32.26717709521819,0.09122953356538759,2.644992976288297,1.097879805012868,0.4859546388051571
119,2,15,4,24.156342681032903,0.08581860948777204,2.4830095862977557,0.9193178508267035,0.41967770808685123
120,2,15,4,17.83873785382629,0.08611254349329936,2.646483128796313,1.195515648486306,0.4002366443930008
121,2,15,4,39.00990218008299,0.0881447144065997,2.507401339731524,1.0489144571399285,0.5108019475500284
122,2,15,4,23.377339062280136,0.08916695964276544,2.5731346478106127,1.0345010562340025,0.4250546775084022
123,2,15,4,18.29733060030438,0.08648773513083723,2.6316873397021046,1.0549435053799112,0.4013223865560139
124,2,15,4,18.542285483806946,0.08923966250279336,2.622362628848881,1.0124564168787773,0.40174437235507565
125,2,15,4,50.40988744310534,0.09053152832756771,2.5142710580305723,1.154631441507516,0.5794223047202938
126,2,15,4,23.038230227812093,0.09097500836074057,2.5057180839094157,1.0065409257524975,0.41554544321897524
127,2,15,4,22.30853399417986,0.0882709752321377,2.5068809588201293,1.1626499501962002,0.4113312215802913
128,2,15,4,22.164762817670727,0.08997235489239974,2.5491845303059493,0.9878277553768386,0.41517583759949467
