strategy,n_urgent,rule,mean_electiveAppWT,mean_electiveScanWT,mean_urgentScanWT,mean_OT,mean_objective,ci_lo_objective,ci_hi_objective
2,15,4,27.25637598197622,0.11112415665966548,3.145699367960491,1.4623662432708544,0.511762485221659,0.5083776125966111,0.515147357846707
2,15,5,28.495400374781525,0.42057204442071355,3.169911622091419,1.4208031709151983,0.5218278808759207,0.5184349243318167,0.5252208374200247
2,15,6,29.1777828135911,0.6040793222520631,3.2451117368697346,1.423791722029086,0.5342452494156318,0.5308418932494762,0.5376486055817874
2,15,7,29.873414809874493,0.7775436552985939,3.323791637280188,1.4274415187243568,0.5471281272168929,0.5437146614901126,0.5505415929436731
2,16,1,34.501436226081196,0.10605011631970418,3.078954263391787,1.3322699517347043,0.547471721087666,0.541947179873397,0.5529962623019349
2,16,2,35.151617777492405,0.25026540627500704,3.037822286625741,1.2871717379976804,0.5467716297292038,0.5412496601383548,0.5522935993200527
2,16,3,35.08490953841387,0.20787639321402482,3.1390049548701215,1.3198482012254673,0.557617075571366,0.5520874609925601,0.5631466901501718
2,16,4,34.56941553600683,0.11091689663579424,3.065422779264914,1.3182096026239158,0.5463728616009041,0.5408509279163802,0.5518947952854281
2,16,5,35.825677952330636,0.41553635307239356,3.0905269725538442,1.2749164112106122,0.5566399688889031,0.5511123081375341,0.5621676296402721
2,16,6,36.520378479379694,0.5986478137808711,3.16908501872804,1.2780828743703239,0.5695037628708518,0.5639675083292397,0.5750400174124639
2,16,7,37.223212671049964,0.7736336887794331,3.25162192769717,1.2817653236360222,0.5828580673892686,0.5773135511684353,0.5884025836101019
2,17,1,46.43365570692005,0.106656532625009,2.9479973999368236,1.305192620060601,0.603946074438933,0.5948710408788083,0.6130211079990577
2,17,2,47.09078445400492,0.2497285687930649,2.906529390489911,1.2606078037380506,0.6032499984711305,0.5941777227617694,0.6123222741804916
2,17,3,47.05778815387813,0.21000597616996117,3.010257028251075,1.2927749093214644,0.6145788850073305,0.6055030464968538,0.6236547235178072
2,17,4,46.494762076562594,0.11159511479619691,2.9342545844853616,1.291155273019925,0.6027828233350556,0.5937116256930255,0.6118540209770857
2,17,5,47.75940889207547,0.40918480549879166,2.970907005198753,1.2473875414830444,0.6143829741415805,0.6053094416134157,0.6234565066697453
2,17,6,48.43844639290777,0.588293593554927,3.065668002193961,1.2511461310976917,0.6289538636936212,0.6198709344783492,0.6380367929088931
2,17,7,49.15498784372104,0.7616549744187803,3.1677571342142032,1.2553717982252128,0.6445622282681716,0.6354716410245262,0.6536528155118169
2,18,1,67.03217060327978,0.10728678842761102,2.817532604893584,1.278356688042258,0.7120601938172223,0.6978871516652054,0.7262332359692392
2,18,2,67.68288746531843,0.2488285208703298,2.775392008518287,1.2342143864959465,0.7112512199860702,0.6970808256452774,0.725421614326863
2,18,3,67.70395533127652,0.21191676476373406,2.8818425733141377,1.2657697905073506,0.7232044644829787,0.7090297932412746,0.7373791357246828
2,18,4,67.09755210388846,0.1122279727944619,2.803491433672999,1.264265621752932,0.7108892392804629,0.6967211205120918,0.725057358048834
2,18,5,68.36198831409536,0.40228205769324465,2.851777017030852,1.220269905361621,0.7237807101111384,0.7096116370120911,0.7379497832101858
