replication,strategy,n_urgent,rule,electiveAppWT,electiveScanWT,urgentScanWT,OT,objective
0,1,17,3,26.301647498904455,0.20419492381873489,3.010066327923719,0.8849777319797317,0.4910092398024635
1,1,17,3,38.965641270425124,0.20335820574360386,3.0913090653494617,0.8452165653971704,0.5754171259342167
2,1,17,3,91.45112781435166,0.19954077789341423,2.9747617625146274,0.9158714224433254,0.8748810359997502
3,1,17,3,42.02401365278938,0.20299041841550697,3.079326131605248,0.9630772830241553,0.5922902863655992
4,1,17,3,30.159404826731528,0.1998085374016246,3.072876718596433,0.843894163727144,0.5209510133364976
5,1,17,3,34.22019868763778,0.20349981395811004,3.1042269464665053,0.9019274200745498,0.5486057640179318
6,1,17,3,63.49009903738601,0.20148993941739626,2.948507540983709,0.7619606702037209,0.7055292051731066
7,1,17,3,59.43606375803505,0.19843229433278134,3.0803695689204447,0.9380562837677799,0.6960493792334326
8,1,17,3,23.100688530216257,0.19804560364323623,2.9886784847577896,0.8733037403646979,0.4695794855894543
9,1,17,3,40.30902914333576,0.20028645048545762,3.001431821752519,0.9107453899073141,0.5734271219209293
10,1,17,3,39.6227641612912,0.20413426898496087,3.12362687408291,0.92443216017964,0.5829194393502313
11,1,17,3,25.276238783519833,0.20332732201973672,3.13656728632071,0.8951618720973812,0.4989612785407128
12,1,17,3,42.212014693641486,0.1993093943434353,3.0248329192587513,0.8359071637254123,0.5873545388083621
13,1,17,3,169.71955239361907,0.2079013146923476,3.0960771149131507,0.9071960241086352,1.3542439992380826
14,1,17,3,73.19082730843597,0.20291131845260268,2.9782749280311953,0.8120301460030349,0.7665791228076484
15,1,17,3,25.77712989296621,0.2011159011048135,3.021264805033314,0.8440435993390457,0.4891313864300877
16,1,17,3,24.90147827816099,0.19575229276609224,2.9824041115911286,0.7632266552145618,0.47960131961029
17,1,17,3,55.55751607376707,0.20445780500725172,3.1009613372183082,0.8027717289295406,0.6752507601300128
18,1,17,3,59.416223722101236,0.20696997296909997,3.0612140969655024,0.9652670625710471,0.6938028980086742
19,1,17,3,37.575197692516625,0.20299712494084443,3.032328934983453,0.8940355690337188,0.5605873282472683
20,1,17,3,36.43066685486109,0.19967707527372974,2.963558072927586,0.8044342143878765,0.5461334377946985
21,1,17,3,26.944043067357896,0.20014443794958894,2.988213765595589,0.9313783887118037,0.49240496046711635
22,1,17,3,25.15662602645697,0.2019380654082654,3.104208790058113,0.8193723270764821,0.49465390937028814
23,1,17,3,28.293319197128792,0.19988742278098043,3.0466964078637706,0.8813480470604014,0.5069344373645983
24,1,17,3,88.38953047397804,0.20605406383896951,3.0516886253828917,1.0132137577555962,0.8652046715146351
