replication,strategy,n_urgent,rule,electiveAppWT,electiveScanWT,urgentScanWT,OT,objective
0,2,18,2,33.22087999379947,0.24909324488910015,2.7224679034181,1.1547177848969092,0.5002397670095475
1,2,18,2,57.30330882095372,0.24618573434196936,2.866548520361008,1.2313986432114468,0.6595965150854713
2,2,18,2,147.73631961356372,0.24474793728731972,2.7051446615167714,1.2143270887613193,1.1799544839000602
3,2,18,2,60.71277285244378,0.2520267950606509,2.815202324097355,1.2646406594977562,0.6741858109261571
4,2,18,2,33.90508481408527,0.24379452038219593,2.7667105688641667,1.1535967708175294,0.5092282664655736
5,2,18,2,45.41304386339915,0.255244862226439,2.8031746835314575,1.264063036151385,0.5817795910078554
6,2,18,2,123.73984912079565,0.24795696807964307,2.6151364292863075,1.0650191073987287,1.0271174353222623
7,2,18,2,76.63358560082158,0.24788049312714774,2.771290753994004,1.2802138414981872,0.7640734901312083
8,2,18,2,25.95201720335907,0.24421330942102765,2.7155238488584086,1.2459751552842684,0.45620116497251606
9,2,18,2,52.00931116537982,0.2425888870596175,2.750786241490324,1.2552395373970862,0.615222148848408
10,2,18,2,58.20127941570956,0.25347267484134667,2.83542226421731,1.2312256323892237,0.6614831052446389
11,2,18,2,31.35808622872418,0.2534516820262723,2.8687340681405105,1.2619021587129367,0.5054035049643673
12,2,18,2,53.3653103639085,0.24187599078734381,2.7330455547203965,1.1912224050248872,0.6213223852302929
13,2,18,2,220.13419075790918,0.2528861921917566,2.807384689877602,1.2484152634641412,1.6222541962437962
14,2,18,2,113.93641622262031,0.25415250554945656,2.6514236690388797,1.1021328830594974,0.9727955835992821
15,2,18,2,29.79792974910292,0.24835610876653091,2.792936146381874,1.2419408350957337,0.4876948679458208
16,2,18,2,36.07519234136458,0.24824991491195056,2.661553116908416,1.0817253153141548,0.5104614118471528
17,2,18,2,81.1063161967199,0.2478468552097481,2.8060500853239194,1.1896918714571594,0.794559034460911
18,2,18,2,93.62548633834972,0.259494230643647,2.77411659615167,1.2422386787534405,0.8655297388879815
19,2,18,2,51.25631477742666,0.24542585099451608,2.7515650736794095,1.227644453056515,0.6108265644014423
20,2,18,2,43.21094184130532,0.24150136717175888,2.680508407000288,1.121266965060037,0.5550422545951033
21,2,18,2,37.391110433360055,0.24551652586118292,2.7066274355201028,1.2501006183560117,0.5233025152563608
22,2,18,2,27.673816276814605,0.246718919595217,2.796133591828446,1.1437352890754369,0.4754066070889619
23,2,18,2,34.709939314709814,0.24111341038618825,2.750963968381137,1.2362246759354376,0.5122694447886371
24,2,18,2,143.17105322399843,0.2524474067552916,2.8005379403617217,1.3505468184375249,1.1633795324052612
25,2,18,2,55.561351579253724,0.23819310071661465,2.7331411578373164,1.2293121011675028,0.6344046816997041
26,2,18,2,48.79444204307524,0.2451192165534017,2.7039334230858505,1.2476467994209786,0.5908801544087963
27,2,18,2,25.982305645459356,0.2436969314292753,2.8268769725324376,1.1690327307671138,0.4687540226154654
28,2,18,2,32.37137745494302,0.2462730340535439,2.741974517324366,1.221671809919788,0.49735060582339985
29,2,18,2,53.51601200371521,0.2509406147095212,2.842877368091743,1.21271866305561,0.6344229536196095
30,2,18,2,50.87871791707949,0.2462440087851288,2.7983867262605937,1.1943974150850407,0.6137813698845866
31,2,18,2,155.69053523274556,0.24750447400922995,2.716295714061816,1.217331720547423,1.2285400112811475
32,2,18,2,116.79719474849863,0.24340586803643016,2.7081432314586946,1.2135231966079032,0.9961262008079023
33,2,18,2,66.16551887836401,0.24103315933908084,2.7076165614203593,1.2385123761665577,0.6946886588782384
34,2,18,2,76.76817925178592,0.25454011196625215,2.781542005615601,1.2389367641517537,0.766013670773475
35,2,18,2,88.90912307873134,0.24377147886561903,2.755531051209074,1.1694982520012558,0.8353910875077424
36,2,18,2,44.371587508205806,0.2507509032855517,2.731952546592151,1.1740892071505205,0.5676668752654322
37,2,18,2,107.56339431592073,0.25190723106088664,2.7392322100450257,1.2022956144135504,0.9446174339489755
38,2,18,2,127.73945292191902,0.2504640819627142,2.7678875122426003,1.1764777748614361,1.0678969433558385
39,2,18,2,74.91965073312095,0.255878715163105,2.7528766395874564,1.381424773717226,0.7518254841592468
40,2,18,2,36.532761021502644,0.2516363643803753,2.7451586130403407,1.2308886263433196,0.5224745345134265
41,2,18,2,30.06676850435159,0.2440993145329785,2.870895159708654,1.26868472538036,0.4979572112236892
42,2,18,2,65.0150753160483,0.24984663158878886,2.723821108839536,1.297490176048782,0.6896412857999183
43,2,18,2,209.49663170385395,0.25186196809300826,2.7435931378014446,1.2605357820466392,1.551847442119926
44,2,18,2,59.45885907898714,0.2549738773916687,2.7080750737145296,1.1915302228307558,0.6548190106447918
45,2,18,2,42.13668300258515,0.24257006878450965,2.765006252432799,1.2664386820602285,0.5580365062380798
46,2,18,2,96.54463616735805,0.24068315542528504,2.7111071934174853,1.185545855908131,0.875904585979074
47,2,18,2,38.87263595117683,0.2505244489488889,2.723708842563492,1.2620685749643992,0.534019053645012
48,2,18,2,40.151540797136256,0.24528295473052888,2.8334049300085704,1.2711707951846736,0.5538200366505728
49,2,18,2,42.59755336280214,0.2528271977676195,2.749132860825579,1.1798295466461577,0.5590160720131723
50,2,18,2,72.35270084879329,0.2524252355012559,2.934849234964749,1.3782344711136811,0.756765197826202
51,2,18,2,220.9174951460625,0.24538266730956992,2.8817526828649687,1.2858815576275306,1.635179832695686
52,2,18,2,30.42512927756584,0.24310125085971634,2.8022853371312104,1.2280588530146297,0.49246699744453437
53,2,18,2,37.42647401119514,0.2472907844983031,2.840974627930692,1.2814397702974583,0.5384404785668733
54,2,18,2,51.20633115370039,0.25274448912345365,2.7952996548440554,1.2717785365358707,0.6153884407388259
55,2,18,2,171.09212868718853,0.2465139121111969,2.748686447744779,1.2030913517534259,1.3238151332049073
56,2,18,2,133.81250475329193,0.24790498959091756,2.7671481482676494,1.2414531843120815,1.1039639098469527
57,2,18,2,96.92556525910315,0.25415425234504907,2.833054388324669,1.2307922616472153,0.8917217093720058
58,2,18,2,25.429310839920912,0.2432952628530308,2.753626552253857,1.261414620719329,0.4573234512817038
59,2,18,2,201.7544874961069,0.2597015538983485,2.675643804469463,1.277766025751042,1.49821332448137
60,2,18,2,32.92198881455654,0.2488763112951068,2.6730166665188233,1.2214171213058946,0.4929660709696899
61,2,18,2,22.144885877071086,0.23768605502500498,2.8047663990470344,1.3544692290774178,0.4434555078925539
62,2,18,2,93.8209724816196,0.25065759026712,2.763634560738225,1.2588053435785256,0.8655286762821416
63,2,18,2,96.68768597151073,0.24996012935802245,2.778558943050254,1.1795495936291234,0.8842507117566396
64,2,18,2,32.08672667787431,0.24803914783312322,2.847373578175665,1.2097277509286648,0.5073672627211511
65,2,18,2,291.69741131605457,0.24536776647131694,2.7474893637301534,1.15541121175862,2.0415707109465324
66,2,18,2,49.24990361657743,0.24205372849999152,2.697459177340449,1.1715232121026762,0.5928718745650743
67,2,18,2,81.5191074653366,0.2584865296429778,2.773857874732503,1.2281472971806442,0.7934392130575991
68,2,18,2,53.12047971833266,0.25183837968717876,2.74969310670018,1.210103966024112,0.6217147879567619
69,2,18,2,29.805332349798192,0.2416147011097354,2.6168609211678917,1.1595317393024098,0.46817501713253273
70,2,18,2,41.172511248314,0.25985458742208467,2.759433920382814,1.2222595977379695,0.5516782406475785
71,2,18,2,36.877400615278184,0.2508870868334541,2.815860330215571,1.2085387937928331,0.5323817070196558
