replication,strategy,n_urgent,rule,electiveAppWT,electiveScanWT,urgentScanWT,OT,objective
0,2,11,5,14.228854561649905,0.4185383503279267,3.614433328590856,1.6270348921160895,0.4862992660437255
1,2,11,5,15.386286054948105,0.4128815423050177,3.719331261135405,1.6078608762795616,0.5048440650564028
2,2,11,5,18.45092172712437,0.4198007713199223,3.5451314159978615,1.695956531469229,0.503730405708836
3,2,11,5,16.487121672212165,0.42154873114384916,3.6337046386935055,1.6738249146208475,0.5018825888560968
4,2,11,5,14.896814342094983,0.40952899816735633,3.6063464977265407,1.5522788226355408,0.4893766803551016
5,2,11,5,14.002874931262948,0.42324134884344555,3.612082359696496,1.7091016212440846,0.4846929304301441
6,2,11,5,18.19931599612655,0.42806380391321613,3.4885787612923207,1.5242096631955937,0.4959491242475191
7,2,11,5,17.22270052687055,0.4154223665037052,3.6120722384947124,1.6532030551443384,0.5038574343974515
8,2,11,5,13.759726662690046,0.4206449587638027,3.49476389627378,1.662076245958967,0.4702102344829401
9,2,11,5,16.96292958217252,0.4163111590930332,3.575587918869359,1.6084188318416954,0.49825736548254296
10,2,11,5,14.474701351703272,0.41864985331581844,3.683821376157786,1.6039969305590716,0.4954724228570353
11,2,11,5,14.356810435042942,0.41796461170276533,3.7116598740454974,1.570735140970738,0.4978638576422156
12,2,11,5,17.336605477793963,0.4059562955704685,3.5787743754543047,1.6015821527810437,0.5008356774976646
13,2,11,5,25.030123000966167,0.4356998521940477,3.6319685766394136,1.6930562625756698,0.5525408914577493
14,2,11,5,16.704189110679913,0.4226341612560909,3.496244302193067,1.5348841696648408,0.4879012862199434
15,2,11,5,14.030020071054047,0.4201646738695902,3.514358859061836,1.61468635096559,0.4739963419060019
16,2,11,5,13.481475244486187,0.41057683299926656,3.5440049517307166,1.5903054308083902,0.47402520442535456
17,2,11,5,19.454911713573747,0.4231807566945576,3.6955660144288625,1.6837780532986928,0.5264214919617808
18,2,11,5,20.359919471050052,0.4268725083038236,3.59317303324819,1.6616889013123681,0.5204314449901761
19,2,11,5,14.959973411153303,0.4123970837568939,3.5594657460044323,1.6658410635323375,0.4845436547811669
20,2,11,5,16.861113529648705,0.4097303469828908,3.545869890117901,1.5974104662365727,0.4943493143562471
21,2,11,5,12.898665144761095,0.4127321363289296,3.565597515474035,1.644523800790223,0.4729552704381532
22,2,11,5,14.5017821861822,0.41354836779111026,3.6269698401995787,1.563760192848063,0.48931678097167264
23,2,11,5,15.349180705967154,0.422034883025727,3.596030335192652,1.5771957265013388,0.49092309700136894
24,2,11,5,19.661956362168162,0.4352446965117202,3.6411563717293483,1.8097426325700476,0.5216083847288651
25,2,11,5,18.17307147775997,0.41109213478340867,3.584170797755867,1.6384109948518037,0.5064142442611279
26,2,11,5,15.919833934649297,0.4126498932406384,3.536744259290315,1.6497955769904022,0.4877325006432649
27,2,11,5,13.625635338408806,0.4085558827972877,3.6442770141261085,1.637593645704123,0.4860246404886676
28,2,11,5,13.528868465498327,0.4201513519001683,3.5236498216632457,1.682539919063016,0.47204562581277126
29,2,11,5,14.067552872039176,0.4213775622017388,3.6559546311824302,1.5971915260561829,0.48995261500463017
30,2,11,5,15.25801816797296,0.41261402524125157,3.6169761194376546,1.565080861630854,0.49270777220719747
31,2,11,5,23.78076050119395,0.428261465680544,3.530440680516478,1.653803490391392,0.5338233325644932
32,2,11,5,19.19039972785868,0.42493656621597503,3.5392317420452297,1.6539856656302623,0.5074765411470414
33,2,11,5,15.598665725857986,0.42066150460562535,3.5014404084604664,1.633525600327949,0.48189813502253986
34,2,11,5,16.178329814474363,0.4271898023025348,3.57150883951381,1.6553897417126524,0.4931338977305485
35,2,11,5,20.51378096439285,0.4117930699754351,3.57731706391136,1.5894058633026629,0.5195855128416959
36,2,11,5,15.356420767720751,0.41658783047256415,3.5872054946814504,1.6343343184189654,0.4899856547724672
37,2,11,5,16.608521844240755,0.42170606273208305,3.5716680249427033,1.6247686449251892,0.4957122518442731
38,2,11,5,17.428990248976678,0.4219679733276115,3.628641578597681,1.6423883549447063,0.5069263871992067
39,2,11,5,15.673213631597358,0.41979752013560917,3.5778909226763487,1.69559871626388,0.4908363741362452
40,2,11,5,15.090292103137541,0.4188353608882936,3.5599463365199604,1.716471687633836,0.48537276022724285
41,2,11,5,14.940417966529546,0.41390506295396495,3.7003827322797664,1.7023547571922923,0.5000846962445546
42,2,11,5,17.449293820584842,0.4169907505121997,3.6003247058115018,1.7685714761020124,0.503900922593648
43,2,11,5,17.978162440687615,0.4250441297742748,3.5493903416948087,1.7338546103579757,0.5013895763035161
44,2,11,5,18.001955541018837,0.4235309802361456,3.550635049662634,1.6313388874045402,0.5016695027860397
45,2,11,5,17.92609699867815,0.4066764290868607,3.593994949348666,1.679139136588858,0.5060357304753169
46,2,11,5,20.454069056879035,0.408479448905695,3.532797474405475,1.647199383824268,0.5142834637645708
47,2,11,5,15.288390204985443,0.4127245924891703,3.561768161579511,1.7010945021894592,0.48675434060200184
48,2,11,5,17.83442107773896,0.4180550659661833,3.6249756766111823,1.630003497435688,0.5089323434988949
49,2,11,5,15.887158765598524,0.4114794410820135,3.608983681816798,1.6605097512622367,0.4955646080923338
50,2,11,5,17.953428817482493,0.4145815136746645,3.725522891145246,1.7295536789512842,0.5208126356281373
51,2,11,5,21.302718488958597,0.42848694902921514,3.6954733166005362,1.683676828060825,0.5374100420565591
52,2,11,5,15.407708102091307,0.4086895992506245,3.6329640639641503,1.6762305897069654,0.4953752220005284
53,2,11,5,15.580806103126168,0.4084283930407757,3.66483825499446,1.6658381545904706,0.49994714402592905
54,2,11,5,16.459735676219264,0.4202238269727531,3.6022177867405354,1.6086965282053005,0.4982210378693011
55,2,11,5,21.20859176996581,0.4209024578972132,3.5994886690960803,1.5824989294881129,0.5261848031334879
56,2,11,5,19.028561985811034,0.4201828923710648,3.5905765930733815,1.6396539417880354,0.5122182047014731
57,2,11,5,15.785978743280728,0.41901990167974024,3.6699652100050844,1.6729487078836622,0.501738071408982
58,2,11,5,14.27729239215167,0.41351896846831676,3.6389386270033435,1.6912304388844972,0.4893103973980997
59,2,11,5,19.462274428349374,0.43472989296191455,3.541855460147937,1.7042484080902403,0.5093863671693106
60,2,11,5,14.159132758258766,0.41157441207500167,3.511023233165034,1.6581577292371228,0.4743942447063853
61,2,11,5,12.693564312156528,0.4090073191812266,3.6243942870909276,1.7855381674960833,0.4782674067729395
62,2,11,5,20.56373540300365,0.42448906233777983,3.5796944378769555,1.7400793379346893,0.5201470133534136
63,2,11,5,16.326257454213216,0.41813615536617005,3.6902819511697227,1.6430485585793873,0.5072114318018732
64,2,11,5,14.659403372634296,0.42174330291049894,3.637549697211666,1.6304030419344648,0.4914305419876115
65,2,11,5,23.016856399267105,0.43153064687256704,3.61266647538537,1.6585614802308035,0.5384124837686152
66,2,11,5,17.049548814873763,0.4160502026847656,3.530775617087455,1.5951885152585998,0.4937938115109499
67,2,11,5,18.292862128247457,0.4265100909381325,3.624334290945577,1.6051752638116175,0.5115898942017751
68,2,11,5,14.922303373498172,0.42120342237458563,3.603296998706929,1.6444234378338287,0.4891895675557193
69,2,11,5,14.043217203810173,0.4061520244487824,3.3901908582291234,1.5150344256276154,0.46027845173067744
70,2,11,5,15.370216838130789,0.42484961575660085,3.594819943310909,1.586462395298836,0.4909138240869112
71,2,11,5,14.246002394561799,0.4122669538574304,3.614901998084806,1.6223035467075124,0.4864534108659415
72,2,11,5,15.664245994714614,0.4160200435393996,3.684088831415395,1.7198536586899358,0.5025827629829482
73,2,11,5,11.769123964970493,0.40280277635365563,3.63111537819043,1.7963726733863343,0.4735115735586816
74,2,11,5,16.161035922680018,0.4176419520500435,3.5859928843957807,1.6265438743285565,0.49464029621865824
75,2,11,5,13.39408233580541,0.41904593070588053,3.6964710924651465,1.6531714078309185,0.4904456908441754
76,2,11,5,21.299217423822636,0.4179513697367273,3.5836509607185865,1.682985587161277,0.5249644961740253
77,2,11,5,15.77937001228915,0.4225368545135644,3.670658410213887,1.7250821728772034,0.5017757559699307
78,2,11,5,13.331335558172848,0.4065928879175435,3.61737342918636,1.7024048600926744,0.4812835688669736
79,2,11,5,20.454836328592357,0.43389653801361505,3.539095949487964,1.672899375943178,0.5149878614228235
80,2,11,5,21.446021084864796,0.4232098703389168,3.5972697762282726,1.4989936984456569,0.5273515292130508
81,2,11,5,17.33009516770781,0.4154294637914618,3.6751504335463974,1.8469919965011483,0.5115053765510351
82,2,11,5,17.02423871139984,0.41320950866729145,3.6866737486460486,1.71262140504686,0.5109651707507504
83,2,11,5,16.627018442107463,0.42565553936844225,3.7253162586482356,1.6402083076667764,0.5128943766083801
84,2,11,5,17.83737922113452,0.4191013441599147,3.7077554930709713,1.7447733461204722,0.5181477088797182
85,2,11,5,14.035871130090365,0.41760291415883605,3.5883561090011145,1.766962688862857,0.48225308629828073
86,2,11,5,16.10304313895367,0.42496138427431956,3.796391116863628,1.7421752089783131,0.5176726824627463
87,2,11,5,14.328922033877102,0.41645002115057655,3.673104806101708,1.615305927956722,0.4934139588161249
88,2,11,5,16.93946573106883,0.4227650076120102,3.560391828087469,1.6186927437549938,0.49642924517084275
89,2,11,5,16.081881873752103,0.41299068508145925,3.6590121695442197,1.7447651357266245,0.502282395070898
90,2,11,5,12.858395515709738,0.40801979357333923,3.624757440881654,1.6092946136848962,0.4792888953105195
91,2,11,5,18.96408845588736,0.42356977383082456,3.5374504254467842,1.7060652360269257,0.5059315261759563
92,2,11,5,13.887527262841745,0.4076353365609933,3.658479528452734,1.8118616912573662,0.4891615781386474
93,2,11,5,13.812964493312764,0.40723585388366784,3.517300263399171,1.6402017064754508,0.47303116712359494
94,2,11,5,16.16334789720603,0.42512437308935064,3.5943733291791267,1.707998110953661,0.4955852185032722
95,2,11,5,15.016949461192183,0.42486441646196216,3.630309165234883,1.716022703075489,0.4927542889617659
96,2,11,5,16.066985333907926,0.41243412361293547,3.593090683785794,1.629812039613896,0.4948691156621592
97,2,11,5,13.99393219133286,0.41481393358110624,3.6121653353589536,1.6631585979061334,0.48464891935337295
98,2,11,5,16.22237869919303,0.4142819960494002,3.5400968570037405,1.6397294266527689,0.4899058731940249
99,2,11,5,16.057280112594686,0.4164310399605132,3.614091595847553,1.6587611199844747,0.49714478116120436
100,2,11,5,15.948370239428739,0.40465586241757306,3.52419373878453,1.5789633230539677,0.48650785732186486
101,2,11,5,15.343119831606247,0.4184902238989487,3.529934719511718,1.6663837383932543,0.48354306307038675
102,2,11,5,13.89632281150523,0.4189533299166396,3.573867855900617,1.625343449888571,0.4798126356447425
103,2,11,5,19.080883584634645,0.4170424387540206,3.719332602573925,1.7346058104762347,0.5268358660675471
104,2,11,5,18.216994416156187,0.41918868531648085,3.6470520466312966,1.6739237927862958,0.5136624957536133
105,2,11,5,15.954480107084525,0.42855161381893053,3.6632345659890264,1.6606356919097236,0.5019932063822203
106,2,11,5,15.975501250141876,0.42807114939752394,3.6190782188934656,1.6061880581706183,0.4972120714453565
107,2,11,5,17.504694213476725,0.4266059270326103,3.714014198686167,1.64306317322609,0.5168628527120148
108,2,11,5,15.662250617423116,0.423550094958209,3.6158599987890927,1.603155931971029,0.49498990433424306
109,2,11,5,19.753026701883638,0.4159033501673103,3.6196983047537743,1.8302046746236142,0.5197662404203616
110,2,11,5,16.156333628260786,0.42087546396937775,3.6603720076101665,1.6713092537600964,0.5028766533947453
111,2,11,5,14.754337812872292,0.40805274752412585,3.4278625296387766,1.478292288598658,0.46869705376664356
112,2,11,5,21.324978251494553,0.4294846023129285,3.646048252194638,1.6054720329793424,0.5320508668202051
113,2,11,5,18.431115840837258,0.42067980044188324,3.599136836149412,1.6319983787557975,0.5096131157676167
114,2,11,5,15.73778367360188,0.4182146617613148,3.558897002109542,1.7640687253899763,0.4891102840058333
115,2,11,5,13.322006582955316,0.4160153658582529,3.5218018368271418,1.6383852765445766,0.4706089734348926
116,2,11,5,14.636883323658015,0.4075595982250554,3.517748171352011,1.6372865273618755,0.47798521342596556
117,2,11,5,17.59612964861732,0.42141410559726844,3.6169429438097414,1.6910290129376266,0.506621416268249
118,2,11,5,18.01566585330943,0.4210735490451583,3.6419203145058745,1.7202283447530904,0.5118939189925739
119,2,11,5,15.810929407795086,0.4161261170065684,3.545716421890928,1.579630067180791,0.4880811663676135
120,2,11,5,12.014861983072207,0.4068933456988319,3.616802456094324,1.6268500591293074,0.473383975179561
121,2,11,5,26.208062009468378,0.4191537311038618,3.644371195213996,1.682108248769688,0.5609305019055335
122,2,11,5,16.193996382742863,0.41810058937566913,3.5556623432963006,1.5915839841254533,0.4914664293111536
123,2,11,5,16.017172689972067,0.4215264831431372,3.600421189617484,1.7091568532394226,0.49538711247717315
124,2,11,5,13.603005416342565,0.4196529155487937,3.628538786946911,1.6863148199264286,0.48414124666280695
125,2,11,5,15.623753774760889,0.41865606075200135,3.6288189718073545,1.6897063580100062,0.49620064235217165
126,2,11,5,17.260398424936955,0.4267728051733975,3.783822040694738,1.781941978565718,0.5231651380034051
127,2,11,5,12.750537020869475,0.40957845955746397,3.5304924568217126,1.7776365629473263,0.46817299334250856
128,2,11,5,15.645089388192213,0.4148996770676086,3.6934715568910472,1.723382259170711,0.5035112606160224
129,2,11,5,16.14037535453701,0.40992273847274413,3.5063938121790046,1.551587234974726,0.48567297528895886
130,2,11,5,15.630651183575237,0.4193266534014058,3.568826449917437,1.7151372468517139,0.48957586259147257
131,2,11,5,22.388341416136473,0.42694378124506366,3.5728117329002433,1.701555314458258,0.5302430184341727
132,2,11,5,16.365259376654073,0.41646881159988086,3.534548898768422,1.6722886243374697,0.490139913613083
133,2,11,5,15.88714466343847,0.4149401517292479,3.5476739916981788,1.63900045361888,0.48875233635994725
134,2,11,5,19.60080064165799,0.4103310071350383,3.526635681437908,1.5901450970595838,0.5085198414394778
135,2,11,5,16.522987919429404,0.4254679791637148,3.6943024494139545,1.6204529976514748,0.5088291685029159
136,2,11,5,16.934414411654007,0.4208108197613493,3.5211358824831183,1.7001205270821977,0.4920374060595568
137,2,11,5,16.036788681104518,0.40518058727983514,3.5696696525515996,1.6053978534944966,0.49208703687738714
138,2,11,5,17.49101103863216,0.4197039048180493,3.5823461744615983,1.5882395927860962,0.5021516247733054
139,2,11,5,15.013100822537428,0.40525497850836356,3.689171333605779,1.6654241314580034,0.4992716213284442
140,2,11,5,16.79957809531529,0.4140874214048083,3.6029570841210337,1.6627415241387329,0.5003260535649281
141,2,11,5,16.87043221876593,0.4213065406627819,3.5379271693631362,1.470308058385893,0.49352225821554246
142,2,11,5,19.045960097929303,0.4167073866153489,3.605628529987196,1.5582677767207485,0.5139942023275216
143,2,11,5,22.549644795519907,0.43112317509140136,3.629423459911632,1.6380357432222474,0.5374933494873236
144,2,11,5,19.300882769101737,0.4261289952029362,3.623811660030943,1.6358100430830511,0.517531946962377
145,2,11,5,15.581433435211888,0.420693919214805,3.5381290726961865,1.6157257868421797,0.4858720801123454
146,2,11,5,16.909655530080972,0.4174159888575688,3.4880962300659646,1.6815688286609358,0.4882189592736844
147,2,11,5,15.650533106987327,0.4173232786284979,3.5866315930016603,1.601259674065521,0.49167255660526776
148,2,11,5,15.271779305878125,0.4284408588781301,3.5441322363513224,1.5534943674541588,0.484695918954977
149,2,11,5,14.587256662873104,0.41814387647564755,3.551458433928602,1.6744568568819642,0.4814354013663115
150,2,11,5,24.21982774225459,0.4174879953885888,3.6037418950271047,1.7309353404654935,0.5445814074370667
151,2,11,5,15.0989014776288,0.4104728485234703,3.693752121417029,1.7448490150290217,0.5002913159369841
152,2,11,5,12.350950896559334,0.41236843076533963,3.5650643793857744,1.7070887151314442,0.46963582923666936
153,2,11,5,17.025568395504116,0.4202129346161466,3.603099668414801,1.610195766319518,0.5016870766225023
154,2,11,5,17.51129892641119,0.41417866961111566,3.5129598783785156,1.646970539949318,0.49456279755640964
